name	FAME000001	FAME000002	FAME000003	FAME000004	FAME000005	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000015	FAME000016	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Halomonas sp. HL-93													2.0									
Halomonas piscis													1.0									
Marinomonas algicola													3.0	1.0				2.0				
Marinomonas sp. CT5													1.0					1.0				
Marinomonas posidonica													1.0									
Alloalcanivorax dieselolei													5.0			1.0					2.0	
Methylococcus mesophilus													3.0					1.0		1.0	1.0	
Methylococcus sp. Mc7													1.0									
Methylocaldum szegediense													2.0									
Methylomicrobium album													1.0	2.0								
Candidatus Methylospira mobilis													1.0			3.0						
Methylotuvimicrobium sp. KM2													1.0									
Caldichromatium japonicum													2.0									
Cellvibrio sp. QJXJ													1.0			2.0			257.0	1.0		
Agarilytica rhodophyticola													1.0		1.0					1.0		
Congregibacter litoralis													3.0					2.0				
Hydrogenovibrio thermophilus													1.0							1.0		
Acidiferrobacter thiooxydans													2.0									
Comamonas sp. PR12													120.0								16.0	
Hydrogenophaga sp. PAMC20947													2.0					1.0			1.0	
Variovorax sp. SRS16													8.0									
Variovorax sp. 38R													7.0									
Variovorax sp. PBL-E5													4.0									
Variovorax sp. PBL-H6													1.0								1.0	
Variovorax sp. RKNM96													1.0					1.0		1.0		
Variovorax boronicumulans													13.0							2.0		
Burkholderia arboris													4.0									
Burkholderia lata													1.0								1.0	
Burkholderia sp. KBS0801													2.0									
Burkholderia sp. MSMB0856													1.0									
Cupriavidus sp. USMAHM13													3.0									
Cupriavidus sp. BIC8F													1.0					1.0				
Pandoraea pulmonicola													1.0							1.0		
Paraburkholderia dokdonensis													2.0	2.0								
Limnobacter sp. SAORIC-580													4.0									
Limnobacter thiooxidans													1.0									
Caballeronia zhejiangensis													1.0									
Robbsia andropogonis													1.0									
Ephemeroptericola cinctiostellae													1.0									
Achromobacter sp. R39													1.0									
Bordetella holmesii													1.0									
Bordetella bronchialis													1.0									
Pigmentiphaga aceris													1.0									
Methylibium sp. Pch-M													2.0									
Inhella inkyongensis													2.0								1.0	
Azohydromonas lata													1.0								1.0	
Janthinobacterium sp. 17J80-10													1.0		1.0							
Janthinobacterium lividum													19.0			50.0		96.0			88.0	
Herbaspirillum sp. WKF16													1.0									
Pseudoduganella umbonata													1.0									
Thiomonas arsenitoxydans													1.0								3.0	
Xylophilus rhododendri													5.0									
Xylophilus sp. GOD-11R													1.0									
Eleftheria terrae													1.0							1.0	1.0	
Neisseria lisongii													1.0									
Neisseria sp. 3986													1.0									
Kingella potus													1.0									
Conchiformibius steedae													1.0									
Jeongeupia sp. HS-3													1.0									
uncultured Propionivibrio sp.													1.0	1.0								
Sulfuritalea hydrogenivorans													1.0									
Nitrosomonas ureae													2.0			1.0		1.0			1.0	
Nitrosospira briensis													1.0							1.0	1.0	
Nitrosospira lacus													1.0									
Rhizobium sp. X9													8.0								9.0	
Rhizobium rosettiformans													4.0			2.0					2.0	
Rhizobium leguminosarum													3.0					1.0				
Agrobacterium fabrum													2.0									
Agrobacterium larrymoorei													1.0							1.0		
Sinorhizobium sp. RAC02													1.0									
Pseudochrobactrum algeriensis													1.0			1.0						
Rhodopseudomonas sp. BAL398													1.0							7.0		
Mesorhizobium sp. Pch-S													1.0									
Mesorhizobium sp. B2-8-5													2.0								2.0	
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1													6.0									
Methylobacterium radiotolerans													2.0									5.0
Bosea vestrisii													2.0									
Chenggangzhangella methanolivorans													1.0									
Brevundimonas naejangsanensis													2.0					6.0		2.0		
Terricaulis silvestris													1.0									
Sphingobium cloacae													8.0							18.0		
Sphingopyxis terrae													4.0			10.0		2.0				
Tsuneonella sp. CC-YZS046													8.0									
Qipengyuania sediminis													1.0									
Sphingosinicella flava													1.0									
Paracoccus albus													4.0									
Salipiger profundus													7.0									
Salipiger abyssi													7.0									
Leisingera methylohalidivorans													2.0									
Azospirillum sp. TSH100													3.0									
Azospirillum thiophilum													3.0									
Roseomonas mucosa													4.0				27.0					
Roseomonas haemaphysalidis													1.0							1.0		
Komagataeibacter nataicola													1.0			3.0						
Thalassobaculum sp. OXR-137													1.0									
Paramagnetospirillum magneticum													7.0					3.0				
Streptococcus sp. FDAARGOS_521													97.0									
Enterococcus sp. DIV0849a													1.0									
Ureibacillus thermosphaericus													5.0									
Ureibacillus sp. FSL K6-0786													2.0									
Blautia liquoris													1.0									
Claveliimonas bilis													1.0	2.0						1.0		
Lacrimispora sphenoides													1.0									
Marvinbryantia formatexigens													1.0			2.0		1.0			2.0	
Pseudobutyrivibrio xylanivorans													1.0									
Caproicibacter fermentans													1.0					4.0				
Megasphaera massiliensis													2.0							1.0	2.0	
Arthrobacter sp. QXT-31													1.0								1.0	
Arthrobacter sp. NEB 688													2.0									
Arthrobacter alpinus													1.0									
Microbacterium abyssi													355.0					2.0				
Microbacterium sp. PAMC 28756													304.0									
Microbacterium sp. YJN-G													6.0									
Microbacterium sp. PAMC22086													19.0							5.0	6.0	
Microbacterium sp. KACC 23027													2.0									
Microbacterium sp. M28													2.0									
Microbacterium sp. H1-D42													1.0									
Microbacterium sp. 1.5R													15.0									
Microbacterium sp. XT11													2.0									
Microbacterium sp. ET2													1.0									
Microbacterium hydrocarbonoxydans													5.0									
Microbacterium endophyticum													1.0									
Microbacterium wangchenii													1.0									
Microbacterium suwonense													2.0		8.0							
Microbacterium hominis													24.0	8.0								
Microbacterium esteraromaticum													1.0									
Microbacterium liquefaciens													12.0									
Curtobacterium sp. MCPF17_002													7.0									
Agromyces protaetiae													2.0									
Agromyces intestinalis													2.0									
Agromyces archimandritae													2.0									
Leucobacter triazinivorans													2.0					3.0				
Leucobacter muris													2.0									
Rathayibacter tanaceti													1.0									
Frigoribacterium sp. NBH87													2.0									
Cellulosimicrobium cellulans													1049.0				1.0	1.0				1.0
Cellulosimicrobium protaetiae													57.0									
Cellulosimicrobium sp. JZ28													4.0									
Isoptericola variabilis													48.0							2.0		
Isoptericola dokdonensis													20.0									
Isoptericola sp. AK164													5.0									
Xylanimonas cellulosilytica													1.0									
Xylanimonas protaetiae													2.0									
Xylanimonas allomyrinae													2.0									
Cellulomonas sp. JZ18													3.0									
Cellulomonas sp. ES6													3.0									
Cellulomonas iranensis													4.0									
Cellulomonas wangleii													6.0									
Cellulomonas xiejunii													4.0									
Oerskovia sp. KBS0722													3.0									
Paraoerskovia sediminicola													2.0									
Brevibacterium sp. CS2													7.0						10.0			
Brevibacterium casei													3.0					1.0		3.0		
Brachybacterium ginsengisoli													1.0									
Luteimicrobium xylanilyticum													3.0									
Sanguibacter sp. HDW7													1.0									
Nocardioides sp. LMS-CY													23.0		4.0	12.0					2.0	
Nocardioides sp. CF8													41.0		12.0					7.0		
Nocardioides okcheonensis													9.0	3.0	8.0	14.0						
Nocardioides humi													10.0									
Solicola gregarius													88.0									
Acidipropionibacterium acidipropionici													4.0					9.0				
Actinomyces howellii													1.0									
Flaviflexus salsibiostraticola													3.0									
Streptomyces sp. KMM 9044													2.0									
Streptomyces sp. SirexAA-E													1.0									
Streptomyces sp. CL7													2.0									
Streptomyces lusitanus													31.0									
Streptomyces aurantiacus													1.0									
Streptomyces noursei													2.0									
Kitasatospora sp. MMS16-BH015													1.0									
Bifidobacterium pseudolongum													1.0				1.0	3.0	5.0			
Mycolicibacterium smegmatis													6.0									
Mycolicibacterium helvum													2.0									
Mycolicibacterium diernhoferi													2.0									
Mycolicibacterium tokaiense													2.0									
Mycolicibacillus koreensis													6.0									
Corynebacterium coyleae													2.0									
Corynebacterium resistens													6.0			7.0						
Corynebacterium halotolerans													1.0									
Corynebacterium amycolatum													7.0									
Pseudonocardia sp. HH130629-09													7.0					2.0				
Saccharopolyspora sp. SCSIO 74807													2.0									
Moorena producens													2.0								1.0	
Brevefilum fermentans													1.0									
Campylobacter hyointestinalis													1.0									
Prevotella sp. Rep29													1.0									
Parabacteroides faecis													1.0	1.0				1.0			1.0	
uncultured Carboxylicivirga sp.													1.0	1.0								
Chryseobacterium sp. G0201													2.0									
Chryseobacterium suipulveris													2.0	1.0							2.0	
Epilithonimonas zeae													1.0	1.0								
Riemerella anatipestifer													1.0			1.0					2.0	
Flavobacterium sp. xlx-214													4.0									
Flavobacterium sp. Sr18													3.0									
Flavobacterium gyeonganense													3.0									
Sphingobacterium sp. DR205													1.0									
Belliella baltica													1.0									
Algoriphagus sp. Y33													1.0									
Desulfuromonas sp. AOP6													1.0									
Candidatus Electrothrix sp. GW3-4													1.0									
Chlamydia suis													1.0									
Lentisphaera profundi													1.0									
Fusobacterium mortiferum													2.0									
Geothrix oryzae													1.0									
Sphaerochaeta associata													2.0			1.0		2.0				
Methanosphaera stadtmanae													1.0	1.0								
uncultured Methanospirillum sp.													1.0									
Salmonella phage Shemara													4.0									
Klebsiella phage VLCpiS13b													1.0					1.0				
Pseudomonas phage Kopi													2.0									
Pseudomonas phage PPSC2													1.0									
Serratia sp. JKS000199														66.0		1316.0		295.0			168.0	
Pseudomonas sp. R3-18-08														5.0							3.0	
Pseudomonas sp. LM12														2.0								
Pseudomonas sp. Cab53														7.0							10.0	
Shewanella sp. ALD9														50.0							54.0	
Shewanella halifaxensis														1.0							1.0	
Shewanella sedimentimangrovi														1.0								
Pseudoalteromonas sp. R3														4.0		1.0				1.0		
Pseudoalteromonas sp. CuT 4-3														1.0							2.0	
Pseudoalteromonas sp. SCSIO 43201														1.0								
Colwellia sp. 20A7														1.0								
Vibrio sp. SCSIO 43009														6.0								
Vibrio sp. B1ASS3														1.0								
Vibrio cortegadensis														1.0								
Vibrio scophthalmi														1.0							1.0	
Pseudoxanthomonas sp. SE1														1.0	2.0							
Lysobacter sp. CW239														1.0								
Luteimonas sp. YGD11-2														2.0						1.0	4.0	
Dyella telluris														1.0								
Halomonas sp. PAMB 3232														2.0						1.0		
Halomonas sp. MS1														2.0								
Halomonas sp. A020														6.0								
Billgrantia tianxiuensis														1.0								
Billgrantia sulfidoxydans														6.0						8.0		
Salinicola endophyticus														1.0				1.0				
Marinobacterium aestuarii														2.0				1.0		1.0		
Allochromatium tepidum														1.0						1.0		
Wenzhouxiangella sp. AB-CW3														1.0								
Microbulbifer aggregans														1.0								
Candidatus Palibaumannia cicadellinicola														1.0								
Thiohalobacter sp. COW1														2.0								
Variovorax sp. PAMC28562														1.0							1.0	1.0
Burkholderia mayonis														1.0								
Burkholderia perseverans														1.0	1.0							
Cupriavidus sp. KK10														1.0								
Cupriavidus sp. WKF15														1.0								
Achromobacter sp. 77														4.0		12.0		2.0			4.0	
Massilia litorea														1.0	4.0				1.0			
Duganella dendranthematis														3.0		1.0		4.0			8.0	
Rhizobacter sp. AJA081-3														1.0								
Paludibacterium sp. THUN1379														1.0								
Bradyrhizobium sp. 170														3.0							19.0	
Bradyrhizobium sp. 195														7.0								
Bradyrhizobium sp. 6(2017)														31.0								
Aminobacter sp. MDW-2														23.0								
Mesorhizobium ciceri														1.0						3.0		
Aureimonas altamirensis														1.0						1.0		
Sphingobium sp. V4														1.0				1.0			1.0	
Sphingobium sp. CAP-1														4.0								
Blastomonas fulva														3.0								
Rhizorhabdus dicambivorans														7.0								
Paracoccus sanguinis														1.0							2.0	
Roseomonas marmotae														2.0	5.0							
Enterococcus sp. 9E7_DIV0242														1.0								
Lactobacillus sp. IBH004														1.0								
Limosilactobacillus reuteri														10.0		2.0						
Secundilactobacillus malefermentans														1.0								
Evansella sp. LMS18														1.0								
Macrococcus epidermidis														2.0								
Paenibacillus glucanolyticus														10.0		8.0			10257.0			
[Clostridium] hylemonae														1.0				2.0				1.0
Petroclostridium sp. X23														1.0		1.0						
Eubacterium sp. MSJ-33														1.0				1.0				2.0
Glutamicibacter mishrai														1.0								
Curtobacterium sp. MCSS17_015														3.0								
Rathayibacter sp. VKM Ac-2804														2.0								
Brachybacterium saurashtrense														1.0								
Brachybacterium sp. GU-2														5.0					21.0			
Mycolicibacterium gilvum														28.0								
Corynebacterium terpenotabidum														1.0								
Corynebacterium phocae														1.0								
Corynebacterium vitaeruminis														1.0								1.0
Streptomyces sp. NBC_01244														1.0								
Streptomyces sp. NBC_00316														1.0								
Streptomyces hygroscopicus														1.0								
Gardnerella piotii														2.0								
Nocardioides sp. QY071														3.0								
Nocardioides dokdonensis														4.0								
Micromonospora echinofusca														3.0						17.0		
Micromonospora globbae														2.0	5.0					3.0		
Ktedonosporobacter rubrisoli														2.0								
Sulfurimonas marina														1.0								
Bacteroides helcogenes														1.0							1.0	
Bacteroides zoogleoformans														1.0				1.0				
Flavobacterium sp. B183														4.0								
Sphingobacterium siyangense														2.0								
Desulfuromonas thiophila														1.0								
Geoalkalibacter halelectricus														1.0								
uncultured Desulfuromusa sp.														1.0								
uncultured Desulfosarcina sp.														1.0								
Acidobacterium capsulatum														1.0								
Edaphobacter lichenicola														2.0						2.0		
uncultured Paludibaculum sp.														1.0								
Candidatus Babela massiliensis														1.0								
uncultured Sphaerochaeta sp.														1.0								
Cloacibacillus porcorum														1.0				3.0				
Klebsiella phage 1611E-K2-1														7.0								
Klebsiella phage BUCT_47333														7.0								
Salmonella phage SE4														9.0								
Escherichia phage slur01														1.0								
Klebsiella sp. M5al															372.0							
Candidatus Regiella endosymbiont of Tuberolachnus salignus															4.0							
Providencia sp. PROV103															250.0							
Pseudoxanthomonas suwonensis															1.0			1.0				
Bradyrhizobium sp. CB82															12.0							
Bradyrhizobium sediminis															5.0							
Microvirga thermotolerans															15.0			2.0				
Microvirga roseola															1.0							
Methylobacterium nodulans															2.0							
Methylobacterium oryzae															13.0							
Methylobacterium terrae															8.0							
Mesorhizobium sp. INR15															4.0							
Nitratireductor mangrovi															8.0							
Lichenihabitans psoromatis															3.0							
Sphingomonas kaistensis															16.0							
Sphingomonas piscis															12.0							
Sphingomonas psychrotolerans															14.0							
Altererythrobacter sp. TH136															16.0	1.0						
Erythrobacter sp. HL-111															8.0							
Roseomonas sp. OT10															34.0							
Caulobacter flavus															6.0							
Paracoccus sp. AK26															6.0							
Candidatus Fonsibacter ubiquis															1.0							
Paraburkholderia phenoliruptrix															4.0							
Microbacterium sp. CBA3102															10.0							
Microbacterium sp. 4R-513															3.0							
Microbacterium foliorum															12.0							
Brevibacterium sp. W7.2															14.0							
Actinomyces sp. Chiba101															1.0							
Actinoplanes ianthinogenes															28.0							
Micromonospora sp. WMMD1076															21.0							
Verrucosispora sp. WMMD573															4.0							
Micromonospora sp. NBC_01796															4.0							
Micromonospora echinaurantiaca															8.0			3.0				
Phytohabitans flavus															5.0			1.0				
Solwaraspora sp. WMMD791															6.0					3.0		
Mycobacterium florentinum															9.0		2.0					
Mycolicibacterium frederiksbergense															31.0							
Streptomyces sp. So13.3															2.0	1.0						
Streptomyces sp. NBC_00236															9.0							
Streptomyces sp. NBC_01476															3.0							
Streptomyces sp. NBC_00696															13.0							
Streptomyces sp. FIT100															5.0							
Streptomyces sp. BHT-5-2															5.0							
Streptomyces parvulus															61.0							
Streptomyces bathyalis															2.0							
Streptomyces fodineus															4.0							
Nocardioides aromaticivorans															10.0							
Amycolatopsis sp. Hca4															9.0			2.0	16.0			
Amycolatopsis sp. NBC_00348															12.0							
Actinoalloteichus hoggarensis															1.0							
Parascardovia denticolens															2.0							
Actinomadura luteofluorescens															3.0							
Rubrobacter indicoceani															3.0							
Ilumatobacter coccineus															3.0							
Suicoccus acidiformans															1.0							
Leptolyngbya sp. 7M															1.0	1.0	1.0					1.0
Adhaeribacter swui															1.0							
Corallococcus sp. NCRR															1.0							
Limnoglobus roseus															1.0		2.0					
Lacipirellula limnantheis															2.0	1.0				1.0		
Candidatus Kuenenia stuttgartiensis															1.0							
Ereboglobus luteus															1.0	2.0		1.0				
Synoicihabitans lomoniglobus															1.0							
Candidatus Haliotispira prima															1.0							
Citrobacter sp. RHBSTW-00859																5215.0						
Proteus sp. 3M																1.0		1.0			3.0	
Succinivibrio dextrinosolvens																1.0					1.0	
Pseudomonas sp. St290																9.0						
Pseudomonas sp. KUIN-1																7.0					22.0	
Shewanella sp. NFH-SH190041																1.0						
Pseudoalteromonas spongiae																1.0				1.0		
Pseudoalteromonas phenolica																1.0		1.0			1.0	
Alteromonas sp. RKMC-009																1.0						
Salinimonas sediminis																1.0		1.0				
Catenovulum sp. TS8																1.0						
Planctobacterium marinum																1.0						
Vibrio mangrovi																1.0						
Xanthomonas sacchari																2.0						
Xanthomonas nasturtii																1.0					1.0	
Thermomonas sp. HDW16																1.0						
Halomonas sp. 3H																1.0						
Halomonas elongata																2.0					1.0	
Kushneria phosphatilytica																1.0						
Aliamphritea spongicola																1.0		1.0				
Reinekea forsetii																1.0						
Halothiobacillus diazotrophicus																1.0						
Candidatus Thiodiazotropha sp. CDECU1																1.0						
Microbulbifer pacificus																2.0				1.0		
Microbulbifer elongatus																1.0		1.0				
Simiduia sp. 21SJ11W-1																1.0						
Cardiobacterium sp. Marseille-Q4385																2.0						1.0
Thiothrix unzii																2.0						
Polaromonas vacuolata																3.0						
Paraburkholderia atlantica																1.0			1.0			
Massilia sp. NR 4-1																5.0						
Massilia sp. PAMC28688																1.0						
Massilia sp. H6																1.0						
Massilia antarctica																1.0				1.0		
Herbaspirillum sp. meg3																1.0						
Undibacterium sp. 20NA77.5																1.0						
Achromobacter veterisilvae																1.0					2.0	
Roseateles sp. XES5																2.0				1.0		
Mitsuaria sp. 7																1.0						
Neisseria sp. KEM232																1.0						
Neisseria macacae																4.0						4.0
Kingella kingae																1.0						
Alysiella filiformis																1.0						
Chitinimonas arctica																1.0						
Silvimonas soli																1.0						
Methylophilus medardicus																1.0						
Bradyrhizobium sp.																38.0						
Bradyrhizobium sp. 4																10.0						
Bradyrhizobium sp. 200																1.0			6.0			
Rhizobium rhizoryzae																2.0						
Liberibacter crescens																1.0						
Mesorhizobium terrae																2.0						
Hyphomicrobium sp. DMF-1																1.0						
uncultured Pleomorphomonas sp.																5.0		3.0		2.0		
Sphingobium sp. CFD-1																15.0						
Sphingopyxis sp. 113P3																4.0						
Sphingopyxis sp. YF1																5.0						
Sphingomonas sp. LY29																4.0						
Sphingomonas sp. KC8																2.0		1.0				
Paracoccus denitrificans																9.0				3.0	9.0	
Paracoccus pantotrophus																11.0		3.0				
Paracoccus aestuarii																1.0						
Gemmobacter fulvus																3.0						
Phaeobacter piscinae																2.0						
Pseudosulfitobacter pseudonitzschiae																4.0						
Salipiger sp. CCB-MM3																1.0						
Acetobacter estunensis																4.0						
Acidithiobacillus ferrooxidans																1.0						
Streptococcus halotolerans																1.0						
Lactobacillus acetotolerans																2.0						
Lactobacillus amylolyticus																1.0						
Tetragenococcus koreensis																1.0						
Aerococcus urinaehominis																1.0						
Exiguobacterium sp. Helios																1.0					9.0	
Caproicibacterium lactatifermentans																3.0						
Ethanoligenens harbinense																2.0						
Clostridium sp. DL-VIII																1.0						
Clostridium beijerinckii																12.0				1.0		
Acetobacterium wieringae																3.0		5.0			1.0	
Filifactor alocis																1.0						
Murdochiella vaginalis																1.0					1.0	
Sedimentibacter sp. MB31-C6																1.0						
Kocuria turfanensis																1.0						
Microbacterium sp. BDGP8																18.0		18.0				
Curtobacterium flaccumfaciens																5.0						
Pedococcus dokdonensis																2.0						
Mycobacterium sp. SMC-4																11.0						
Mycolicibacterium brumae																11.0						
Mycolicibacterium madagascariense																1.0	2.0					
Mycolicibacterium rufum																6.0						
Mycolicibacterium fallax																5.0						
Mycolicibacterium fortuitum																3.0		7.0				
Corynebacterium diphtheriae																12.0						
Nocardia arthritidis																2.0		1.0				
Rhodococcus sp. ZPP																3.0						
Gordonia phthalatica																14.0						
Streptomyces sp. NBC_01693																11.0						
Streptomyces sp. CB09001																2.0						
Streptomyces sp. RTd22																1.0						3.0
Streptomyces sp. NBC_00461																5.0						
Streptomyces roseochromogenus																2.0						
Streptomyces caniferus																1.0						
Schaalia radingae																1.0						
Changpingibacter yushuensis																4.0						
Nocardioides sp. Kera G14																3.0						
Tessaracoccus palaemonis																1.0						
Amycolatopsis japonica																6.0						
Frankia casuarinae																1.0						
Arabiibacter massiliensis																1.0						
Deinococcus radiodurans																1.0					1.0	
Metamycoplasma equirhinis																1.0						
Xiashengella succiniciproducens																2.0		3.0				
Flavobacterium sp. CECT 9288																4.0						
Desulfomicrobium sp. ZS1																1.0						
Geomonas oryzisoli																1.0				1.0		
Desulfuromonas acetoxidans																1.0				1.0	1.0	
Stigmatella aurantiaca																2.0			2.0			
Melittangium boletus																1.0						
Candidatus Nanosynbacter featherlites																1.0	5.0					
Methanothrix sp.																7.0						
Pseudomonas phage phiAH14a																1.0						
Cronobacter phage S13																2.0						
Klebsiella phage MEW1																4.0						
Aggregatibacter sp. oral taxon 513																	1.0					
Aggregatibacter sp. 2125159857																	1.0					2.0
Actinobacillus equuli																	1.0	1.0				
Bradyrhizobium sp. 41S5																	7.0					
Bradyrhizobium sp. CCBAU 53421																	4.0					
Agrobacterium sp. 13-2099-1-2																	53.0					
Phreatobacter cathodiphilus																	6.0		8.0			
Bosea sp. RAC05																	4.0					
Sphingomonas rhizophila																	4.0					
Acidibrevibacterium fodinaquatile																	3.0					
Limosilactobacillus vaginalis																	1.0					
Neobacillus sp. SuZ13																	141.0					
Neobacillus sp. PS3-12																	18.0					
Neobacillus sp. OS1-33																	8.0					
Neobacillus sp. OS1-2																	4.0					
Neobacillus sp. Marseille-Q6967																	2.0					
Neobacillus novalis																	3.0					
Bacillus sp. S3																	14.0					
Bacillus sp. Y1																	2.0					
Bacillus sp. N1-1																	4.0					
Bacillus sp. T3																	1.0					
Bacillus inaquosorum																	1.0					
Mesobacillus sp. AQ2																	3.0					
Niallia oryzisoli																	5.0					
Parageobacillus thermoglucosidasius																	4.0					
Rossellomorea marisflavi																	1.0					
Cytobacillus dafuensis																	1.0					
Lysinibacillus sp. JNUCC-51																	1.0					
Staphylococcus sp. MZ9																	1460.0					
Paenibacillus sp. FSL H3-0457																	10.0					
Brevibacillus laterosporus																	1.0					
Phycicoccus sp. HDW14																	1.0					
Schaalia cardiffensis																	1.0					
Actinomyces slackii																	1.0					1.0
Mycobacterium sp. ITM-2016-00316																	10.0					
Mycolicibacterium sp. ND9-15																	3.0					
Corynebacterium jeikeium																	5.0					
Corynebacterium fournieri																	1.0					
Corynebacterium imitans																	1.0					
Corynebacterium ureicelerivorans																	2.0		12.0			
Dietzia cinnamea																	11.0					
Streptomyces sp. NBC_00370																	3.0					
Streptomyces sp. GMY02																	3.0					
Streptomyces sp. NBC_01429																	4.0					
Streptomyces sp. T12																	10.0	1.0				
Cutibacterium granulosum																	1.0	1.0				1.0
Nocardioides yefusunii																	11.0					
Amycolatopsis sp. FU40																	2.0					
Dactylosporangium sp. NBC_01737																	14.0					
Actinomadura sp. NAK00032																	5.0					2.0
Frankia sp. QA3																	1.0					
Dehalogenimonas sp. W																	1.0					
Candidatus Promineifilum breve																	1.0					
Antarcticibacterium sp. 1MA-6-2																	1.0					
Chlorobaculum limnaeum																	1.0					
Leptotrichia sp. oral taxon 498																	1.0					
Fusobacterium vincentii																	3.0					
Myxococcus stipitatus																	1.0					
Treponema vincentii																	1.0					
Streptococcus phage PH10																	1.0					
Enterobacter cloacae complex sp. AR_0002																		1990.0				
Pseudomonas sp. FP830																		10.0			11.0	
Pseudomonas sp. A214																		8.0				
Marinobacter sp. AN1																		2.0				
Shewanella sp. FJAT-52076																		1.0				
Shewanella carassii																		1.0				
Shewanella woodyi																		1.0				
Alteromonas sp. CI.11.F.A3																		2.0				
Salinimonas lutimaris																		1.0				
Pseudoalteromonas sp. MM1																		2.0				
Pseudoalteromonas sp. SM9913																		4.0				
Pseudoalteromonas sp. JC3																		6.0				
Pseudoalteromonas xiamenensis																		2.0		1.0		
Pseudoalteromonas prydzensis																		1.0				
Vibrio neonatus																		2.0			1.0	
Candidatus Enterovibrio luxaltus																		1.0				
Stenotrophomonas sp. SI-NJAU-1																		7.0			9.0	
Halomonas sp. 1513																		1.0				
Halomonas beimenensis																		1.0				
Marinomonas sp. FW-1																		1.0		1.0		
Thiorhodovibrio litoralis																		1.0				
Granulosicoccus antarcticus																		1.0				
uncultured Methylophaga sp.																		1.0				
Thiomicrorhabdus sp.																		1.0		3.0	1.0	
Rhodoferax sp. MIZ03																		2.0				
Duganella zoogloeoides																		10.0				
Noviherbaspirillum sp. UKPF54																		1.0				
Alcaligenes sp. SMD-FA																		1.0				
Achromobacter sp. HaoLi																		5.0				
Bordetella genomosp. 6																		1.0				
Pusillimonas sp. DMV24BSW_D																		1.0				
Neisseria lactamica																		2.0				
Chromobacterium sp. ATCC 53434																		1.0				
Iodobacter fluviatilis																		1.0				
Rhizobium sp. SL42																		2.0				
Brucella sp. 2280																		1.0				
Ancylobacter polymorphus																		5.0				
Mesorhizobium sp. B1-1-8																		1.0				
Mesorhizobium sp. 8																		1.0				
Aureimonas sp. SA4125																		1.0				
Methylocella tundrae																		1.0				
Sphingobium sp. SCG-1																		1.0				
Sphingopyxis sp. GC21																		11.0				
Sphingopyxis sp. DBS4																		9.0		5.0	5.0	
Sphingomonas sp. MM-1																		5.0				
Croceicoccus sp. Ery15																		3.0				
Paracoccus aminophilus																		1.0				
Paracoccus aerodenitrificans																		8.0				
Paracoccus sp. TOH																		2.0				
Rhodobacter capsulatus																		1.0				
Neotabrizicola shimadae																		1.0			1.0	
Haematobacter massiliensis																		4.0				
Komagataeibacter oboediens																		1.0				
Thalassospira marina																		1.0				
Acidithiobacillus thiooxidans																		1.0				
Marinilactibacillus sp. 15R																		1.0				
Bacillus sp. NP247																		2.0				
Sporosarcina psychrophila																		1.0				
Ruminococcus albus																		1.0				
Clostridium cadaveris																		2.0				
Maliibacterium massiliense																		1.0				
Emergencia sp. JLR.KK010																		1.0				
Turicibacter bilis																		1.0				
Rothia terrae																		8.0				
Kocuria flava																		3.0				
Arthrobacter sp. YC-RL1																		1.0				
Leucobacter denitrificans																		2.0				
Naasia aerilata																		2.0				
Streptomyces sp. NBC_00310																		6.0				
Streptomyces sp. NBC_01525																		1.0				
Streptomyces albus																		1.0				
Streptomyces xanthii																		1.0				
Mycolicibacterium alvei																		9.0				
Mycolicibacterium mucogenicum																		4.0				
Corynebacterium genitalium																		1.0				
Corynebacterium pseudodiphtheriticum																		3.0				
Raineyella sp. W15-4																		1.0				
Micromonospora sp. WMMC415																		4.0				
Micromonospora aurantiaca																		10.0				
Micromonospora carbonacea																		5.0				
Nakamurella sp. PAMC28650																		1.0				
Atopobium sp. oral taxon 416																		1.0				
Synechococcus elongatus																		1.0				
Metamycoplasma salivarium																		1.0				
Prevotella dentalis																		2.0		1.0		
Aquipluma nitroreducens																		1.0				
Flavobacterium sp. CHNK8																		8.0				
Flavobacterium davisii																		2.0				
Fluviicola taffensis																		1.0				
Sediminibacterium sp. TEGAF015																		1.0				
Desulfomicrobium baculatum																		1.0				
Phycisphaera mikurensis																		3.0				
Treponema pedis																		1.0				
Turneriella parva																		1.0				
Acetomicrobium mobile																		1.0				
Geovibrio thiophilus																		1.0			1.0	
Bacteriovorax stolpii																		1.0				
Methanoregula formicica																		2.0				
Candidatus Nitrosotenuis chungbukensis																		1.0				
Candidatus Methanomassiliicoccus intestinalis																		1.0			1.0	
Pseudoalteromonas sp. PS1M3																			1.0			
Massilia sp. METH4																			1.0			
Pigmentiphaga sp. H8																			1.0			
Bradyrhizobium sp. CB1024																			7.0			
Bradyrhizobium guangzhouense																			13.0			
Sinorhizobium meliloti																			9.0			
Mesorhizobium sp. WR6																			3.0			
Devosia sp. FJ2-5-3																			4.0			
Aureimonas populi																			4.0			
Sphingopyxis alaskensis																			7.0			
Altererythrobacter sp. H2																			8.0			
Acidiphilium acidophilum																			1.0			
Paracoccus sp. MC1862																			1.0			
