name	FAME000105	FAME000106	FAME000107	FAME000108	FAME000109	FAME000110	FAME000111	FAME000113	FAME000114	FAME000115	FAME000116	FAME000117	FAME000118	FAME000119	FAME000120	FAME000121	FAME000122	FAME000123	FAME000125	FAME000126	FAME000127	FAME000128	FAME000129	FAME000130	FAME000131	FAME000104	FAME000112	FAME000124	FAME000132
Mergibacter septicus																			1.0							1.0			
Avibacterium paragallinarum																			1.0						1.0	1.0	3.0		
Pasteurella canis																			1.0							1.0			
Methylomonas sp. DH-1																			4.0										
Thiomicrorhabdus indica																			1.0										
uncultured Methylophaga sp.																			1.0										
Cellvibrio sp. PSBB023																			1.0			1.0			1.0	1.0			
Simiduia agarivorans																			1.0										
Microbulbifer thermotolerans																			1.0	1.0									
Immundisolibacter cernigliae																			2.0	1.0						1.0			
Cardiobacterium hominis																			1.0										
Neisseria animalis																			1.0										
Eikenella corrodens																			2.0										
Jeongeupia sp. HS-3																			1.0							2.0			
Chitinimonas arctica																			1.0	1.0									
Silvimonas soli																			2.0										
Chitinolyticbacter meiyuanensis																			2.0										
Hydrogenophaga sp. PBC																			1.0	9.0	2.0				1.0				
Hydrogenophaga sp. SNF1																			3.0	30.0				3.0	3.0				
Variovorax sp. PBL-H6																			2.0	6.0					5.0				
Variovorax sp. HW608																			1.0	1.0	1.0								
Variovorax sp. PAMC 28711																			1.0	6.0									
Rhodoferax sediminis																			1.0	3.0									
Polaromonas naphthalenivorans																			1.0	4.0	3.0					1.0			
Verminephrobacter eiseniae																			4.0	11.0				1.0		4.0			
Paenacidovorax monticola																			2.0	64.0		2.0		5.0		1.0			
Pandoraea faecigallinarum																			1.0										
Burkholderia ubonensis																			2.0										
Burkholderia stagnalis																			2.0							1.0			
Burkholderia sp. EMB26																			3.0										
Paraburkholderia kururiensis																			2.0										
Paraburkholderia sprentiae																			1.0										
Paraburkholderia megapolitana																			1.0							1.0			
Paraburkholderia bryophila																			1.0										
Paraburkholderia phytofirmans																			2.0										
Paraburkholderia dokdonensis																			1.0	1.0									
Polynucleobacter sp. AP-Jannik-300A-C4																			2.0							1.0			
Polynucleobacter difficilis																			1.0										
Polynucleobacter necessarius																			1.0							1.0			
Caballeronia sp. TF1N1																			2.0	1.0	3.0								
Robbsia andropogonis																			1.0					1.0					
Mycetohabitans endofungorum																			1.0							1.0			
Massilia sp. W12																			3.0	2.0						1.0			
Massilia oculi																			2.0										
Massilia endophytica																			1.0										
Pseudoduganella flava																			1.0							5.0			
Pseudoduganella sp. SL102																			1.0	1.0									
Herbaspirillum sp. DW155																			1.0	2.0				1.0	1.0				
Collimonas fungivorans																			1.0							6.0			
Oxalobacter vibrioformis																			1.0										
Oxalobacter aliiformigenes																			2.0							1.0			
Herminiimonas arsenitoxidans																			3.0					1.0					
Undibacterium sp. CCC3.4																			1.0										
Bordetella pseudohinzii																			6.0			1.0							
Bordetella genomosp. 6																			1.0							1.0			
Achromobacter pestifer																			4.0							1.0			
Achromobacter sp. HaoLi																			5.0										
Achromobacter aegrifaciens																			2.0							2.0			
Orrella dioscoreae																			2.0	1.0	1.0					1.0			
Pusillimonas sp. T7-7																			3.0	1.0						1.0			
Advenella mimigardefordensis																			1.0				1.0	1.0					
Pelistega ratti																			1.0										
Roseateles sp. DAIF2																			3.0	15.0									
Piscinibacter gummiphilus																			2.0	7.0				1.0		1.0			
Rubrivivax gelatinosus																			1.0										
Nitrogeniibacter aestuarii																			2.0		1.0					1.0			
Denitromonas iodatirespirans																			1.0							1.0			
Pseudazoarcus pumilus																			1.0	1.0									
Methyloversatilis sp. RAC08																			1.0							1.0			
Sulfuritalea hydrogenivorans																			1.0										
Methylovorus sp. MP688																			6.0							2.0			
Methylophilus sp. TWE2																			1.0							1.0			
Thiobacillus sp.																			2.0							1.0	1.0		
Thiobacillus sp. SCUT-2																			1.0							3.0			
Thiobacillus denitrificans																			2.0										
Nitrosomonas sp. H1_AOB3																			4.0										
Nitrosomonas ureae																			1.0							2.0			
Sulfuriferula plumbiphila																			3.0						1.0				
Sulfuriferula nivalis																			1.0										
Candidatus Nitrotoga arctica																			1.0										
Sideroxyarcus emersonii																			2.0							2.0			
Paracoccus aminovorans																			22.0							4.0			
Paracoccus yeei																			65.0			2.0			4.0	35.0			
Paracoccus suum																			2.0										
Gemmobacter aquarius																			1.0										
Pacificitalea manganoxidans																			1.0										
Ketogulonicigenium vulgare																			4.0										
Shinella sumterensis																			2.0										
Rhizobium leguminosarum																			2.0										
Rhizobium sullae																			1.0										
Rhizobium grahamii																			1.0										
Sinorhizobium chiapasense																			2.0										
Bradyrhizobium sp. CB1015																			1.0										
Bradyrhizobium elkanii																			9.0										
Pseudochrobactrum algeriensis																			1.0										
Xanthobacter dioxanivorans																			3.0							8.0			
Pseudolabrys sp. FHR47																			1.0										
Methylocystis parvus																			1.0										
Jiella pelagia																			1.0										
Phreatobacter stygius																			1.0										
Komagataeibacter europaeus																			5.0							2.0			
Acidiphilium multivorum																			2.0										
Gluconobacter frateurii																			2.0										
Kozakia baliensis																			3.0										
Azospirillum brasilense																			6.0										
Azospirillum lipoferum																			2.0										
Azospirillum oryzae																			2.0										
Azospirillum thiophilum																			1.0										
Azospirillum thermophilum																			1.0	2.0				3.0					
Nitrospirillum amazonense																			1.0										
Indioceanicola profundi																			1.0										
Pararhodospirillum photometricum																			1.0							2.0			
Aestuariispira ectoiniformans																			1.0							1.0			
Thalassobaculum sp. OXR-137																			2.0	1.0									
Thalassospira xiamenensis																			1.0							2.0			
Sphingobium baderi																			25.0										
Sphingobium sp. RSMS																			10.0										
Sphingobium sp. Cam5-1																			2.0										
Sphingomonas glaciei																			1.0										
Sphingomonas hankookensis																			6.0										
Sphingopyxis sp. 113P3																			3.0							7.0			
Sphingopyxis sp. TUF1																			1.0										
Croceibacterium atlanticum																			2.0										
Aurantiacibacter sp. MUD61																			1.0										
Porphyrobacter sp. YT40																			3.0										
Brevundimonas sp. NCCP 15609																			11.0										
Prevotella jejuni																			9.0			4.0	4.0		3.0	8.0			
Muribaculum gordoncarteri																			3.0	3.0						9.0			
Flavobacterium sp. KBS0721																			9.0							3.0			
Flavobacterium sp. N502536																			3.0										
Flavobacterium sp. CHNK8																			5.0										
Flavobacterium sp. KACC 22763																			9.0	8.0									
Flavobacterium sp. xlx-214																			3.0							6.0			
Flavobacterium sp. KACC 22761																			2.0							3.0			
Flavobacterium magnum																			1.0										
Flavobacterium agricola																			4.0										
Flavobacterium kingsejongi																			3.0										
Flavobacterium haoranii																			5.0	43.0	61.0					39.0			
Flavobacterium anhuiense																			3.0	3.0						3.0			
Flavobacterium indicum																			1.0	2.0						9.0			
Flavobacterium fluviale																			4.0										
Flavobacterium branchiophilum																			1.0							4.0			
Flavobacterium pectinovorum																			2.0		2.0	1.0	3.0						
Polaribacter sp. AHE13PA																			15.0										
Polaribacter gangjinensis																			20.0		11.0								
Polaribacter cellanae																			2.0							2.0			
Polaribacter tangerinus																			2.0	3.0									
Polaribacter pacificus																			7.0										
Tenacibaculum mesophilum																			3.0										
Flagellimonas maritima																			2.0										
Formosa agariphila																			13.0							16.0			
Cellulophaga algicola																			2.0										
Cellulophaga sp. L1A9																			4.0										
Mariniflexile sp. TRM1-10																			4.0		14.0	9.0	4.0		5.0	1.0			
Urechidicola croceus																			14.0	23.0									
Kordia sp. SMS9																			1.0		1.0								
Salegentibacter salegens																			2.0		3.0								
Aequorivita sp. H23M31																			1.0	1.0						1.0			
Chryseobacterium sp. MA9																			3.0							1.0			
Chryseobacterium sp. JV274																			3.0							9.0			
Chryseobacterium sp. C-71																			1.0	3.0						1.0			
Chryseobacterium sp. G0186																			3.0	13.0									
Chryseobacterium bernardetii																			37.0							55.0			
Chryseobacterium capnotolerans																			3.0							1.0			
Chryseobacterium gambrini																			2.0	7.0	19.0	8.0				8.0			
Chryseobacterium joostei																			1.0										
Kaistella faecalis																			1.0	1.0	1.0					4.0			
Empedobacter stercoris																			8.0	2.0						2.0			
Ornithobacterium rhinotracheale																			5.0	8.0						3.0			
Candidatus Ornithobacterium hominis																			1.0		1.0					1.0			
Candidatus Karelsulcia muelleri																			1.0							1.0			
Parvicella tangerina																			1.0										
Croceimicrobium hydrocarbonivorans																			1.0							1.0			
Sphingobacterium sp. SYP-B4668																			1.0							1.0			
Sphingobacterium sp. DR205																			1.0										
Sphingobacterium faecium																			25.0	7.0						39.0			
Sphingobacterium psychroaquaticum																			1.0							1.0			
Sphingobacterium hotanense																			1.0							1.0			
Pedobacter heparinus																			2.0							1.0			
Pedobacter riviphilus																			3.0							3.0			
Mucilaginibacter mali																			1.0										
Olivibacter sp. LS-1																			1.0										
Runella sp. SP2																			4.0							10.0			
Dyadobacter sp. NIV53																			1.0	2.0						4.0			
Dyadobacter chenhuakuii																			1.0										
Leadbetterella byssophila																			2.0	4.0						2.0			
Emticicia sp. 21SJ11W-3																			1.0										
Hymenobacter sp. YIM 151500-1																			1.0										
Hymenobacter sp. GOD-10R																			1.0										
Hymenobacter volaticus																			1.0										
Pontibacter akesuensis																			3.0										
Pontibacter sp. SGAir0037																			2.0							7.0			
Belliella baltica																			3.0										
Flammeovirga yaeyamensis																			4.0										
Porifericola rhodea																			3.0							10.0			
Tunicatimonas pelagia																			1.0							1.0			
Persicobacter psychrovividus																			3.0							3.0			
Fulvivirga ligni																			1.0										
Chryseolinea soli																			1.0							4.0			
Spirosoma sp. SC4-14																			1.0										
Chitinophaga sp. HK235																			6.0							1.0			
Chitinophaga agri																			3.0							2.0			
Arachidicoccus ginsenosidivorans																			1.0							1.0			
Arachidicoccus soli																			1.0							3.0			
Niabella yanshanensis																			1.0										
Flavisolibacter tropicus																			1.0			3.0	2.0						
Sediminibacterium sp. TEGAF015																			1.0							7.0			
Lactococcus sp. LG1074																			43.0							49.0			
Streptococcus sp. 29896																			1.0							2.0			
Streptococcus sp. zg-86																			1.0										
Streptococcus sp. 29887																			1.0							6.0			
Streptococcus sp. D7B5																			2.0										
Streptococcus equinus																			4.0	1.0		2.0				5.0			
Streptococcus iniae																			3.0	3.0	1.0	1.0				3.0			
Streptococcus halotolerans																			2.0			5.0				1.0			
Streptococcus uberis																			3.0			1.0				4.0			
Streptococcus salivarius																			3.0	5.0		4.0	1.0		4.0	14.0			
Streptococcus rubneri																			1.0										
Streptococcus respiraculi																			1.0										
Streptococcus sobrinus																			1.0			1.0	1.0			1.0			
Streptococcus parasanguinis																			1.0			1.0				1.0			
Floricoccus penangensis																			1.0	3.0		2.0				1.0			
Enterococcus sp. 9E7_DIV0242																			1.0										
Carnobacterium inhibens																			2.0	1.0	4.0	1.0				8.0			
Leuconostoc garlicum																			18.0	12.0						99.0			
Ligilactobacillus agilis																			6.0			7.0	9.0	6.0		9.0			
Ligilactobacillus saerimneri																			2.0	3.0		4.0			1.0	1.0			
Lactobacillus apis																			1.0										
Limosilactobacillus portuensis																			3.0	5.0		2.0							
Companilactobacillus crustorum																			2.0	2.0									
Furfurilactobacillus rossiae																			1.0										
Fructilactobacillus myrtifloralis																			1.0							2.0			
Ruoffia tabacinasalis																			1.0							3.0			
Bacillus anthracis																			231.0										
Bacillus methanolicus																			2.0										
Lysinibacillus sp. FSL P2-0066																			17.0							8.0			
Lysinibacillus sp. FSL H8-0500																			5.0										
Gracilibacillus salitolerans																			2.0	8.0	2.0	1.0	1.0	1.0		2.0			
Cytobacillus solani																			4.0										
Cytobacillus firmus																			2.0	4.0	3.0	10.0	5.0			1.0			
Cytobacillus dafuensis																			2.0			4.0							
Neobacillus sp. PS3-34																			1.0							1.0			
Mesobacillus jeotgali																			1.0							2.0			
Pontibacillus chungwhensis																			1.0		1.0	1.0		1.0					
Pontibacillus sp. HMF3514																			1.0										
Oceanobacillus iheyensis																			1.0			1.0	2.0	1.0					
Evansella sp. LMS18																			1.0	2.0									
Halobacillus shinanisalinarum																			1.0		1.0								
Allobacillus halotolerans																			1.0			2.0							
Paenibacillus sp. SYP-B4298																			9.0							9.0			
Paenibacillus sp. HWE-109																			4.0	2.0						1.0			
Paenibacillus sp. Y412MC10																			10.0							9.0			
Paenibacillus sp. FSL R7-0216																			1.0										
Paenibacillus sp. FSL R7-0331																			2.0										
Paenibacillus riograndensis																			2.0		1.0			2.0					
Paenibacillus durus																			2.0										
Paenibacillus terrae																			2.0										
Paenibacillus azoreducens																			2.0										
Staphylococcus simiae																			1.0		1.0								
Staphylococcus xylosus																			1.0					3.0					
Macrococcoides caseolyticum																			24.0								1.0		
Jeotgalicoccus sp. WY2																			1.0										
Nosocomiicoccus ampullae																			1.0										
Listeria sp. PSOL-1																			1.0										
Kroppenstedtia eburnea																			2.0							1.0			
Exiguobacterium aurantiacum																			2.0							9.0			
Exiguobacterium marinum																			1.0										
Clostridium autoethanogenum																			13.0			9.0				90.0			
Caproicibacterium lactatifermentans																			2.0		2.0					7.0			
Caproicibacterium amylolyticum																			4.0							3.0			
Thermaerobacter sp. PB12/4term																			1.0										
Desulfofarcimen acetoxidans																			1.0							1.0			
Blautia liquoris																			5.0		21.0	26.0	8.0	5.0		10.0			
Lachnoanaerobaculum umeaense																			1.0						1.0				
Lachnoanaerobaculum gingivalis																			1.0	1.0	10.0	19.0	13.0			8.0			
[Clostridium] colinum																			1.0			2.0		1.0		1.0			
Butyrivibrio crossotus																			9.0							14.0			
Acetohalobium arabaticum																			1.0			2.0	1.0	1.0	3.0	3.0			
Halobacteroides halobius																			1.0	1.0					2.0				
Thermacetogenium phaeum																			9.0										
Tepidanaerobacter acetatoxydans																			2.0	6.0	20.0	39.0	18.0	9.0		4.0			
Christensenella minuta																			7.0	9.0	34.0					68.0			
Megasphaera stantonii																			14.0		5.0	2.0	4.0	4.0		10.0			
Megasphaera massiliensis																			8.0							6.0			
Methylomusa anaerophila																			4.0	9.0	1.0	4.0	3.0		2.0	2.0			
Anaerococcus vaginalis																			5.0										
Solobacterium moorei																			9.0							4.0			
Allobaculum sp. Allo2																			1.0										
Thomasclavelia spiroformis																			2.0	1.0	7.0	3.0	9.0			3.0			
Faecalibacillus intestinalis																			2.0			2.0				29.0			
Tannockella kyphosi																			1.0	4.0	29.0	60.0	40.0	4.0		2.0			
Turicibacter sp. TJ11																			1.0										
Turicibacter bilis																			1.0							4.0			
Synechococcus sp. SynAce01																			1.0		1.0								
Synechococcus sp. PCC 6312																			1.0										
Nostoc piscinale																			1.0										
Richelia sinica																			3.0	9.0									
Tolypothrix sp. PCC 7910																			1.0			2.0							
Tessaracoccus sp. T21																			5.0							97.0			
Tessaracoccus palaemonis																			1.0							15.0			
Raineyella sp. W15-4																			1.0							2.0			
Nocardioides piscis																			2.0										
Mycolicibacterium goodii																			2.0										
Mycolicibacterium phocaicum																			6.0							8.0			
Corynebacterium pseudotuberculosis																			1.0										
Corynebacterium accolens																			2.0			6.0							
Corynebacterium suranareeae																			1.0										
Corynebacterium atrinae																			1.0										
Pseudarthrobacter phenanthrenivorans																			2.0							2.0			
Brachybacterium huguangmaarense																			4.0										
Cellulomonas sp. Y8																			2.0										
Streptomyces sp. ICC1																			8.0										
Streptomyces sp. CA-210063																			1.0										
Actinoplanes sp. N902-109																			1.0										
Nocardiopsis sp. HUAS JQ3																			1.0										
Spiroplasma corruscae																			2.0	2.0	8.0	9.0	7.0						
Aster yellows witches'-broom phytoplasma																			2.0										
Acholeplasma laidlawii																			1.0	1.0	2.0	1.0	2.0	1.0	2.0				
Thermus parvatiensis																			1.0										
Capsulimonas corticalis																			1.0										
Desulfovibrio subterraneus																			1.0							1.0			
Desulfovibrio mangrovi																			1.0										
Pseudodesulfovibrio indicus																			1.0										
Solidesulfovibrio magneticus																			1.0										
Desulfuromonas sp. DDH964																			1.0										
Desulfonema magnum																			1.0	1.0									
uncultured Desulfosarcina sp.																			1.0							1.0			
Desulfogranum marinum																			1.0	1.0									
Campylobacter hominis																			3.0										
Campylobacter fetus																			2.0										
Campylobacter lanienae																			1.0							1.0			
Sulfurovum lithotrophicum																			1.0							2.0			
Leptotrichia sp. oral taxon 212																			8.0	3.0	6.0	6.0	5.0	15.0		3.0			
Treponema primitia																			1.0										
Brachyspira hyodysenteriae																			1.0			1.0	1.0						
Leptospira weilii																			1.0							6.0			
Leptospira kobayashii																			1.0							1.0			
Thalassoglobus polymorphus																			1.0										
Tautonia plasticadhaerens																			1.0										
Candidatus Nitrospira neomarina																			1.0										
Occallatibacter riparius																			1.0										
Persicimonas caeni																			1.0										
Nitrosopumilus sp.																			1.0										
Pyrobaculum calidifontis																			1.0		4.0	5.0	3.0						
Lactococcus phage 50101																			7.0										
Escherichia phage vB_EcoS-101114BS4																			6.0	8.0						26.0			
Escherichia phage vB_EcoS-CHD5UKE2																			3.0	20.0						36.0			
Escherichia phage vB_EcoS_WFI																			3.0	6.0						4.0			
Escherichia phage vB_EcoS_WF5505																			2.0	17.0						73.0			
Escherichia phage rolling																			1.0	9.0						19.0			
Yersinia phage vB_YenM_324																			1.0										
Erwinia phage vB_EamM_Caitlin																			3.0	1.0						2.0			
Erwinia phage vB_EamM_ChrisDB																			2.0										
Citrobacter sp. ABFQG																				657.0									
Enterobacter sp. BWH 37																				1309.0	164.0								
Enterobacter cloacae complex sp. ECL78																				277.0									
Candidatus Westeberhardia cardiocondylae																				3.0									
Enterobacteriaceae endosymbiont of Donacia tomentosa																				5.0	1.0	2.0				2.0			
Candidatus Profftia tarda																				1.0		1.0							
Proteus sp. CD3																				1.0									
Proteus sp. NMG38-2																				2.0									
Serratia sp. K-M0260																				29.0	106.0	34.0		55.0		163.0			
Serratia sp. K-M0706																				592.0					1112.0				
Rahnella sp. WMR42																				1.0									
Rahnella sp. WMR120																				2.0									
Erwinia sp. Ejp617																				33.0	5.0	7.0		4.0	3.0				
Acinetobacter sp. BHS4																				11.0									
Acinetobacter sp. C32I																				1.0						1.0			
Acinetobacter sp. C16S1																				1.0						1.0			
Acinetobacter gerneri																				5.0						12.0			
Psychrobacter urativorans																				3.0									
Moraxella haemolytica																				1.0									
Pseudomonas sp. P8_241																				4.0						1.0			
Pseudomonas sp. 7SR1																				4.0									
Pseudomonas sp. Seg1																				3.0						2.0			
Pseudomonas sp. R84																				4.0									
Pseudomonas sp. SWI36																				8.0									
Pseudomonas sp. B33.4																				3.0									
Pseudomonas sp. BJP69																				38.0									
Pseudomonas sp. TKP																				273.0									
Pseudomonas sp. S49																				10.0									
Pseudomonas sp. MPC6																				2.0						2.0			
Pseudomonas sp. LTJR-52																				2.0									
Pseudomonas sp. XWY-1																				5.0									
Pseudomonas sp. ADAK13																				2.0						2.0			
Pseudomonas sp. B21-047																				4.0									
Pseudomonas sp. P1B16																				6.0									
Pseudomonas sp. LBUM920																				2.0									
Pseudomonas sp. B21-035																				8.0									
Pseudomonas sp. NEEL19																				2.0									
Pseudomonas sp. BYT-5																				62.0									
Pseudomonas sp. FP1742																				1.0									
Pseudomonas sp. KUIN-1																				5.0									
Pseudomonas sp. St316																				1.0									
Pseudomonas sp. HN11																				1.0									
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001																				1.0						1.0			
Pseudomonas sp. ZY71																				2.0									
Pseudomonas sp. P108																				4.0									
Pseudomonas sp. FGI182																				2.0									
Pseudomonas sp. A214																				7.0									
Pseudomonas sp. Z003-0.4C(8344-21)																				1.0									
Pseudomonas sp. TE3-3-F2023																				1.0									
Pseudomonas sp. MH9.3																				1.0									
Pseudomonas sp. DR 5-09																				2.0									
Pseudomonas sp. OVF7																				5.0						7.0			
Pseudomonas congelans																				1.0									
Pseudomonas mediterranea																				1.0									
Pseudomonas asturiensis																				3.0						1.0			
Pseudomonas hefeiensis																				4.0	1.0								
Pseudomonas eucalypticola																				2.0									
Pseudomonas asplenii																				3.0						1.0			
Pseudomonas kermanshahensis																				1.0									
Pseudomonas vanderleydeniana																				1.0									
Pseudomonas tensinigenes																				1.0									
Pseudomonas coleopterorum																				1.0									
Pseudomonas argentinensis																				1.0						1.0			
Pseudomonas prosekii																				1.0						1.0			
Pseudomonas nunensis																				1.0									
Halopseudomonas oceani																				1.0									
Halopseudomonas nanhaiensis																				1.0									
Thiopseudomonas alkaliphila																				1.0			1.0	1.0					
Hydrocarboniclastica marina																				1.0									
Shewanella sp. WPAGA9																				1.0									
Shewanella amazonensis																				2.0									
Thalassomonas haliotis																				1.0									
Moritella sp. 24																				2.0									
Vibrio breoganii																				1.0									
Vibrio pectenicida																				1.0									
Aliivibrio salmonicida																				1.0									
Paraphotobacterium marinum																				1.0		1.0							
Stenotrophomonas oahuensis																				1.0									
Pseudoxanthomonas spadix																				1.0									
Lysobacter sp. 5GHs7-4																				1.0									
Thermomonas paludicola																				1.0									
Aquicella lusitana																				1.0									
Halomonas sp. NyZ770																				3.0				2.0		1.0			
Neptunomonas phycophila																				8.0	1.0								
Marinobacterium iners																				1.0									
Alloalcanivorax dieselolei																				1.0						1.0			
Thioalkalivibrio sulfidiphilus																				1.0						1.0			
Thiocapsa sp.																				1.0									
Microbulbifer hydrolyticus																				1.0									
Microbulbifer sp. VAAF005																				1.0									
Francisella sp. FSC1006																				1.0									
Methylophaga frappieri																				1.0									
Thiothrix lacustris																				1.0						6.0			
Frischella perrara																				1.0						13.0			
Candidatus Ruthia endofausta																				1.0		1.0							
Comamonas sp. NLF-1-9																				7.0	6.0	1.0		3.0					
Comamonas flocculans																				51.0	9.0				8.0				
Delftia sp. UGAL515B_04																				90.0									
Variovorax sp. RKNM96																				9.0									
Variovorax sp. PAMC26660																				3.0									
Variovorax sp. PAMC28562																				2.0					2.0				
Hydrogenophaga sp. PAMC20947																				12.0									
Hydrogenophaga sp. BPS33																				32.0	4.0					1.0			
Hydrogenophaga sp. PBL-H3																				26.0	6.0			6.0					
Rhodoferax sp. AJA081-3																				12.0				1.0					
Rhodoferax sp. PAMC 29310																				7.0	4.0			1.0					
uncultured Rhodoferax sp.																				23.0						5.0			
Limnohabitans sp. INBF002																				2.0	2.0					1.0			
Cupriavidus nantongensis																				25.0						2.0			
Cupriavidus oxalaticus																				5.0						1.0			
Cupriavidus pinatubonensis																				2.0									
Cupriavidus campinensis																				2.0									
Burkholderia latens																				2.0									
Burkholderia lata																				1.0									
Burkholderia territorii																				1.0									
Ralstonia wenshanensis																				1.0									
Paraburkholderia terricola																				4.0									
Paraburkholderia sp. SOS3																				1.0									
Polynucleobacter yangtzensis																				1.0									
Caballeronia insecticola																				4.0									
Achromobacter sp. AONIH1																				1.0						2.0			
Achromobacter sp. MFA1 R4																				2.0									
Achromobacter veterisilvae																				1.0									
Alcaligenes sp. NLF5-7																				5.0					2.0	2.0			
Orrella daihaiensis																				2.0									
Pigmentiphaga sp. H8																				1.0									
Massilia sp. WG5																				4.0	2.0								
Massilia sp. PAMC28688																				1.0	1.0								
Pseudoduganella albidiflava																				1.0		3.0			1.0	1.0			
Pseudoduganella armeniaca																				2.0									
Duganella zoogloeoides																				1.0	1.0								
Telluria mixta																				1.0									
Herbaspirillum sp. WKF16																				5.0									
Herbaspirillum frisingense																				6.0	1.0					2.0			
Collimonas pratensis																				1.0						2.0			
Paucibacter sp. S2-9																				4.0									
Paucibacter aquatile																				2.0									
Roseateles amylovorans																				1.0									
Eleftheria terrae																				1.0									
Neisseria bacilliformis																				1.0									
Snodgrassella communis																				1.0									
Usitatibacter palustris																				2.0	1.0								
Nitrosomonas sp.																				1.0									
Sulfitobacter sp. B30-2																				5.0		2.0							
Mameliella alba																				1.0									
Roseibacterium elongatum																				1.0									
Agrobacterium vitis																				1.0				1.0					
Pararhizobium sp. YC-54																				1.0									
Microvirga sp. VF16																				1.0									
Rhodopseudomonas boonkerdii																				1.0									
Bartonella schoenbuchensis																				1.0									
Starkeya sp. ORNL1																				1.0									
Bosea sp. 685																				1.0									
Blastochloris viridis																				1.0									
Sphingomonas sp. A1																				2.0									
Sphingomonas sp. C3-2																				1.0									
Allosphingosinicella indica																				1.0									
Varunaivibrio sulfuroxidans																				1.0						1.0			
Terricaulis silvestris																				1.0									
Streptococcus sp. 1643																				2.0		2.0			2.0				
Streptococcus merionis																				4.0	1.0	3.0				3.0			
Streptococcus ratti																				1.0									
Enterococcus sp. M190262																				293.0									
Enterococcus sp. DIV1094																				2.0		2.0				4.0			
Leuconostoc gelidum																				16.0	1.0					11.0			
Lactobacillus acetotolerans																				1.0									
Lentilactobacillus parabuchneri																				3.0		7.0				1.0			
Fructilactobacillus fructivorans																				1.0		1.0							
Jeotgalibaca dankookensis																				1.0						1.0			
Carnobacterium sp. 17-4																				1.0	1.0								
Bacillus wiedmannii																				8.0			6.0	4.0					
Bacillus mycoides																				2.0	2.0		3.0	2.0		1.0			
Bacillus sp. FJAT-22090																				3.0									
Bacillus sp. NSP9.1																				1.0		1.0							
Bacillus sp. NEB1478																				3.0		3.0							
Bacillus sp. DTU_2020_1000418_1_SI_GHA_SEK_038																				4.0									
Neobacillus sp. PS3-12																				3.0	2.0	16.0	4.0						
Neobacillus drentensis																				3.0									
Lysinibacillus sp. SGAir0095																				4.0			7.0						
Lysinibacillus irui																				11.0	6.0								
Niallia oryzisoli																				2.0						1.0			
Priestia koreensis																				3.0									
Psychrobacillus sp. AK 1817																				6.0									
Virgibacillus natechei																				3.0	3.0				3.0				
Alkalihalobacillus sp. LMS6																				2.0						1.0			
Rossellomorea marisflavi																				3.0		3.0							
Halalkalibacter krulwichiae																				5.0									
Mangrovibacillus cuniculi																				3.0	2.0	7.0							
Oceanobacillus sp. FSL K6-3682																				2.0									
Halobacillus amylolyticus																				1.0	2.0	15.0							
Paenibacillus sp. IHB B 3084																				5.0	27.0	34.0	17.0	6.0	5.0				
Paenibacillus sp. LX16																				23.0									
Paenibacillus sp. FSL R5-0519																				3.0		2.0		2.0					
Paenibacillus sp. FSL P2-0121																				34.0				25.0					
Paenibacillus tritici																				2.0									
Paenibacillus konkukensis																				3.0						1.0			
Paenibacillus urinalis																				9.0				9.0					
Paenibacillus mucilaginosus																				3.0									
Paenibacillus algicola																				3.0									
Paenibacillus bovis																				3.0									
Brevibacillus brevis																				2.0						4.0			
Brevibacillus sp. HD3.3A																				16.0						8.0			
Aneurinibacillus soli																				9.0			4.0	7.0					
Staphylococcus simulans																				2.0									
Staphylococcus kloosii																				3.0	1.0								
Staphylococcus muscae																				2.0									
Sporosarcina sp. Te-1																				2.0		3.0							
Sporosarcina sp. FSL W8-0480																				4.0									
Gemella morbillorum																				10.0		3.0				9.0			
Amygdalobacter indicium																				4.0	3.0	1.0		9.0		1.0			
Ruminococcus albus																				1.0						3.0			
Ruminococcus gauvreauii																				12.0						14.0			
Butyrivibrio fibrisolvens																				1.0		1.0				4.0			
Butyrivibrio hungatei																				1.0	4.0	3.0	3.0						
Thermoanaerobacterium xylanolyticum																				3.0		1.0	1.0						
Koleobacter methoxysyntrophicus																				1.0		2.0		2.0	1.0				
Selenomonas sputigena																				11.0	6.0					6.0			
Murdochiella vaginalis																				8.0									
Ezakiella coagulans																				29.0		21.0			22.0	8.0			
Erysipelothrix sp. HDW6A																				1.0						2.0			
Allocoprobacillus halotolerans																				1.0	1.0	1.0							
Prochlorococcus sp. MIT 0801																				4.0									
Cyanobacterium sp. uoEpiScrs1																				4.0	4.0	11.0	2.0	1.0		5.0			
Cyanobacterium aponinum																				1.0									
Cylindrospermopsis curvispora																				1.0									
Nocardia tengchongensis																				1.0									
Mycobacterium shigaense																				1.0									
Corynebacterium sanguinis																				19.0									
Corynebacterium ulcerans																				1.0		1.0							
Streptomyces peucetius																				2.0	4.0	1.0							
Arthrobacter alpinus																				3.0									
Amycolatopsis sp. CA-230715																				2.0	1.0								
Dactylosporangium sp. NBC_01737																				1.0									
Aquihabitans sp. G128																				2.0									
Williamsoniiplasma somnilux																				1.0		7.0							
Deinococcus maricopensis																				1.0		1.0		5.0	2.0				
Chryseobacterium sp. MEBOG06																				2.0	3.0								
