#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out	Name
629741	5	0	0	4	2	0	5	3	0	4	0	0	22	5	0	9	0	14	0	18	8	2	Kingella oralis ATCC 51147
629773	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sphingomonas sp. Mn802worker
630626	5161	2798	6675	269	9281	9277	2592	6573	302	8541	4294	1389	7729	9150	5698	9056	251	9446	2467	8591	5840	233	Shimwellia blattae DSM 4481 = NBRC 105725
631362	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	Thiorhodovibrio sp. 970
631454	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	Lutibaculum baratangense AMV1
632516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Caldicellulosiruptor lactoaceticus 6A
632955	101	1	6	0	54	0	62	256	0	544	2	1	540	406	0	90	0	83	0	20	164	0	Acinetobacter rudis
633149	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	Brevundimonas subvibrioides ATCC 15264
633697	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	[Eubacterium] cellulosolvens 6
634436	6	1	0	0	8	6	4	28	1	17	0	0	29	15	2	20	0	10	0	15	17	0	Aestuariibacter aggregatus
634452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Acetobacter pasteurianus IFO 3283-01
634498	0	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	Methanobrevibacter ruminantium M1
634500	1692	4610	3039	2006	4671	4183	1223	2568	1368	3097	2653	3699	3302	3874	2027	3485	1130	3993	7004	3133	2702	912	Erwinia billingiae Eb661
634503	3079	284	4724	215	5850	5080	1450	4090	161	5218	357	300	4922	5652	451	5672	244	5834	4530	5006	4675	492	Edwardsiella ictaluri 93-146
63737	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Nostoc punctiforme PCC 73102
637389	0	0	0	0	6	0	5	12	0	21	0	0	10	0	1	15	9	9	0	10	8	0	Acidithiobacillus caldus ATCC 51756
637390	5	0	1	0	11	0	0	6	0	10	0	0	13	14	0	19	0	32	0	30	17	0	Acidithiobacillus thiooxidans ATCC 19377
637616	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	Methylophaga thiooxydans DMS010
637905	3	0	4	0	10	2	9	12	0	5	0	2	21	16	4	6	0	17	0	16	6	0	Shewanella violacea DSS12
637971	0	0	0	0	3	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	Lactobacillus koreensis
638300	54	0	28	1	132	22	80	188	0	302	6	0	182	151	0	116	0	144	0	98	110	4	Cardiobacterium hominis ATCC 15826
638301	228	104	159	67	286	149	2	64	11	373	204	107	156	52	131	60	229	135	4	53	301	156	Granulicatella adiacens ATCC 49175
638302	3	0	2	0	2	2	2	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	Selenomonas flueggei ATCC 43531
638315	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	Legionella longbeachae D-4968
639030	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	Acidobacteria bacterium KBS 146
639283	0	1	0	2	0	0	0	2	0	0	0	1	5	7	2	3	0	5	0	3	0	2	Starkeya novella DSM 506
640081	534	1	799	4	650	10	527	1160	0	1101	8	0	1930	1358	2	1374	2	1623	8	1267	990	2	Dechlorosoma suillum PS
641112	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	2	2	Ruminococcus flavefaciens FD-1
641143	0	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	Capnocytophaga granulosa ATCC 51502
641147	0	0	0	0	2	0	0	5	0	2	0	0	2	6	0	2	0	0	0	3	2	0	Simonsiella muelleri ATCC 29453
641491	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	Desulfovibrio desulfuricans ND132
642227	1890	1972	2476	2216	4751	409	1297	2770	2696	3451	580	54	2980	3844	1062	2927	2822	2743	265	2842	2386	3121	Tatumella morbirosei
643561	88	0	2	0	146	0	87	69	0	296	1	0	651	212	2	110	5	148	2	98	258	2	Acidovorax avenae subsp. avenae ATCC 19860
643562	14	0	0	0	6	0	0	8	0	10	0	0	4	8	0	8	0	16	0	16	9	0	Desulfovibrio aespoeensis Aspo-2
643674	2	1	1	0	3	0	1	3	0	0	0	0	3	1	0	2	0	2	0	4	0	0	Paenalcaligenes hominis
644107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	Silicibacter lacuscaerulensis ITI-1157
644282	4	0	2	0	4	0	2	6	0	10	0	0	16	8	0	10	0	6	0	18	12	0	Desulfarculus baarsii DSM 2075
644283	2	1	0	0	0	2	2	3	2	0	2	0	1	1	15	0	0	2	2	6	0	2	Micromonospora aurantiaca ATCC 27029
644548	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Gordonia neofelifaecis NRRL B-59395
645127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Corynebacterium kroppenstedtii DSM 44385
646529	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Desulfosporosinus acidiphilus SJ4
648757	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	Rhodomicrobium vannielii ATCC 17100
648782	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Haloactinobacterium album
649	392468	943	15339	903	201343	1066	126782	366924	477	375806	564	354	436545	420222	1724	608907	1392	740912	1237	701629	574247	1060	Aeromonas eucrenophila
649349	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	Leadbetterella byssophila DSM 17132
649639	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Bacillus cellulosilyticus DSM 2522
64971	83	0	15	0	82	3	77	51	0	45	2	0	61	48	0	58	0	96	0	81	73	19	Pseudospirillum japonicum
649743	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Actinomyces sp. oral taxon 848 str. F0332
649747	2	0	0	0	0	79	0	2	0	2	0	0	4	8	0	0	0	0	6	2	0	0	Aneurinibacillus aneurinilyticus ATCC 12856
649755	8	0	0	4	2	2	2	3	0	0	0	4	18	2	2	6	2	5	0	2	7	0	Faecalitalea cylindroides ATCC 27803
649757	11	0	0	0	4	0	2	13	0	20	0	0	32	8	0	55	0	21	0	16	34	0	Anaerostipes hadrus DSM 3319
649764	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Slackia exigua ATCC 700122
649831	4	2	7	13	4	3	8	3	4	4	2	0	2	0	15	6	2	0	3	0	0	0	Actinoplanes sp. N902-109
651822	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Fretibacterium fastidiosum
652	22190	58	1323	72	14500	128	8369	23382	44	24861	35	22	30193	28955	194	42020	150	44854	107	41736	36386	77	Aeromonas schubertii
653045	2	0	0	2	4	0	0	2	0	0	0	2	0	0	0	6	0	0	0	0	0	2	Streptomyces violaceusniger Tu 4113
653733	69	0	23	0	73	2	80	91	0	78	0	0	82	93	0	85	0	97	0	96	104	0	Desulfurispirillum indicum S5
653940	0	0	2	0	1	2	2	1	0	0	0	0	4	2	2	2	2	3	0	0	1	0	Basfia succiniciproducens
653954	0	0	0	0	2	0	0	0	0	0	0	0	4	5	1	3	0	5	0	0	2	0	Sphingomonas haloaromaticamans
654	140750	518	5956	518	94046	690	71694	194394	250	203158	260	173	276674	276732	1151	511468	1036	530569	867	530893	500032	813	Aeromonas veronii
65497	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Actinoalloteichus cyanogriseus
655353	3	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	2	0	2	3	0	Cohaesibacter marisflavi
655438	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	Cycloclasticus pugetii PS-1
656024	0	0	0	0	5	0	0	0	0	0	0	2	0	0	1	0	0	2	0	5	0	1	Frankia symbiont of Datisca glomerata
657014	0	0	0	0	4	0	0	4	0	3	0	0	2	1	0	3	0	7	0	4	4	0	Litorimicrobium taeanense
657308	0	0	0	0	0	0	2	4	0	2	1	0	11	0	0	4	0	2	0	0	2	1	Gordonibacter pamelaeae 7-10-1-b
65786	305	4	79	4	441	2	232	278	2	703	0	0	1081	598	0	463	2	530	47	433	717	0	Hydrogenophaga intermedia
658167	53	0	5	0	72	2	21	45	0	150	0	0	179	245	0	103	0	83	1	148	148	0	Candidimonas bauzanensis
658187	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	2	0	2	0	0	Legionella drancourtii LLAP12
658445	13	5	0	4	10	5	6	10	8	18	2	1	14	22	16	16	2	27	2	29	8	0	Photobacterium gaetbulicola Gung47
658657	5	0	0	0	6	0	3	7	0	17	0	0	24	31	0	4	0	13	0	12	12	1	Erysipelotrichaceae bacterium 21_3
659	0	0	1	0	6	0	1	4	0	4	0	0	13	3	0	15	0	11	2	14	6	0	Photobacterium phosphoreum
659018	17	0	2	0	12	0	17	17	0	41	0	2	86	23	1	15	2	35	0	18	32	0	Stenotrophomonas daejeonensis
659495	0	0	0	0	0	4	0	6	0	5	2	0	3	2	0	2	0	7	0	5	6	0	Catenovulum agarivorans YM01
661087	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	Olsenella sp. oral taxon 809 str. F0356
661367	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	Legionella longbeachae NSW150
661478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Fimbriimonas ginsengisoli Gsoil 348
662755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Corynebacterium resistens DSM 45100
663	22	1	16	34	45	100	43	68	44	68	35	6	91	95	2	122	19	98	18	69	64	0	Vibrio alginolyticus
663278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	Ethanoligenens harbinense YUAN-3
663321	192	7	650	12	139	10	18	380	10	189	4	5	139	85	8	159	7	1146	2	480	140	3	Candidatus Regiella insecticola LSR1
663610	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Methylocapsa aurea
66377	0	1	0	0	2	0	0	1	2	0	0	0	0	0	1	0	2	0	0	1	0	0	Streptomyces violens
66378	0	4	0	2	0	0	2	3	4	0	2	2	0	0	0	2	1	2	4	2	0	0	Streptomyces yerevanensis
66429	10	0	5	2	12	0	4	4	0	11	0	0	5	8	0	7	0	1	0	5	4	0	Streptomyces roseoverticillatus
664639	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Kocuria salsicia
665029	556	546	1104	1680	1268	694	1219	713	1820	946	641	57	969	1186	2126	1077	2431	1083	1360	984	754	1167	Erwinia amylovora CFBP1430
665126	1	0	0	0	3	0	3	0	0	0	2	2	1	0	1	0	0	2	0	7	0	0	Prosthecomicrobium hirschii
665467	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Bauldia litoralis
665792	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	Paenibacillus sp. D9
666681	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	Methylotenera versatilis 301
666685	1	0	0	0	0	3	3	3	1	1	5	0	4	1	3	3	0	0	0	1	2	0	Rhodanobacter denitrificans
666686	0	2	2	2	0	986	0	0	0	0	0	2	0	0	0	0	51	2	0	0	0	0	Bacillus sp. 1NLA3E
66692	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	Bacillus clausii KSM-K16
667015	10	0	0	0	1	0	4	5	0	1	0	0	8	2	0	8	0	10	0	2	10	2	Bacteroides salanitronis DSM 18170
667129	3114	486	4524	2000	8055	1316	4870	4630	1014	5410	825	2971	5579	5910	2678	5689	38	5757	3102	5627	5188	4931	Serratia odorifera DSM 4582
667632	0	0	0	0	0	0	0	2	0	0	0	0	3	5	1	0	0	0	0	0	0	0	Burkholderia sp. JPY347
66869	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Streptomyces atroolivaceus
66875	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Streptomyces catenulae
66877	0	0	2	23	2	2	0	0	0	1	6	2	1	0	13	8	0	0	2	2	0	0	Streptomyces ciscaucasicus
66896	0	0	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Streptomyces griseoplanus
669041	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tenacibaculum dicentrarchi
670482	5	0	1	0	2	0	0	1	0	4	0	0	0	5	0	0	0	1	0	1	1	0	Fontibacillus panacisegetis
671068	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	Planktothrix serta PCC 8927
67267	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	Streptomyces alboflavus
67275	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Streptomyces aureocirculatus
673	12	20	19	2	48	12	13	24	2	38	10	6	39	45	6	27	1	23	11	34	23	0	Grimontia hollisae
67344	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Streptomyces prasinopilosus
67352	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Streptomyces purpeofuscus
67356	0	0	1	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	1	5	Streptomyces resistomycificus
67373	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	Streptomyces varsoviensis
674036	4	0	1	2	0	0	1	3	2	6	0	0	2	1	2	4	2	3	0	3	0	0	Methylobacter marinus A45
674703	6	0	5	2	2	15	3	9	10	6	1	3	4	3	13	3	4	10	6	2	3	2	Rhodoplanes sp. Z2-YC6860
675511	3	0	0	0	6	0	3	1	0	5	0	0	1	6	1	8	0	6	0	1	0	0	Methylomicrobium buryatense 5G
675524	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	Methylocaldum szegediense O-12
675635	2	2	1	4	4	1	1	2	0	2	5	0	11	0	4	4	6	2	1	2	0	0	Pseudonocardia dioxanivorans CB1190
675813	2424	18	1195	19	2771	13	8880	2106	4	2390	10	10	2630	2890	421	3484	15317	3052	32	2624	2549	14	Vibrio metschnikovii CIP 69.14
675816	3	3	3	11	11	8	5	21	7	5	0	0	9	19	8	9	2	10	2	8	4	3	Vibrio orientalis CIP 102891 = ATCC 33934
675817	90	0	168	29	223	4	108	179	12	232	2	0	222	246	29	133	4	162	0	110	146	49	Photobacterium damselae subsp. damselae CIP 102761
675864	0	0	2	2	0	0	0	1	0	0	0	0	0	1	2	2	2	0	2	0	0	0	Auraticoccus monumenti
676	27	7	36	44	59	50	32	28	22	54	3	0	49	65	94	48	54	48	60	72	33	18	Vibrio fluvialis
676599	10	5	19	4	16	8	5	16	0	6	2	4	30	11	74	12	5	16	0	16	15	0	Stenotrophomonas panacihumi
67855	2	0	4	8	6	4	14	4	5	6	0	2	6	4	14	9	4	6	0	2	2	4	Muribacter muris
679190	1	0	0	0	4	6	0	0	0	5	4	3	6	2	2	1	0	6	0	0	8	8	Prevotella buccalis ATCC 35310
679192	0	0	0	4	2	0	0	0	0	1	2	0	0	0	0	0	0	4	0	0	0	0	Bulleidia extructa W1219
679199	1	0	0	2	0	6	0	0	0	0	4	0	2	0	0	0	1	2	0	0	0	4	Alloprevotella rava F0323
679200	2	0	0	0	0	4	2	4	0	2	2	0	0	0	2	2	0	6	0	4	4	2	Johnsonella ignava ATCC 51276
679259	10	0	254	3	23	0	14	29	2	49	0	0	36	26	0	42	1	79	0	79	22	0	Gilvimarinus agarilyticus
679897	519	0	247	2	595	0	208	588	0	661	7	0	586	611	4	661	0	727	4	632	629	0	Helicobacter mustelae 12198
679935	21	0	0	0	0	0	10	15	0	16	4	0	29	12	0	34	0	107	0	8	104	0	Alistipes finegoldii DSM 17242
679937	0	0	0	0	1	0	0	2	0	2	0	0	4	2	0	2	0	4	0	0	4	0	Bacteroides coprosuis DSM 18011
680026	1	1	0	0	2	0	0	0	0	2	0	0	4	7	0	10	0	2	0	7	4	0	Photobacterium swingsii
680198	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	Streptomyces scabiei 87.22
680279	2	0	0	3	6	2	2	0	0	3	0	0	15	4	8	7	2	4	16	3	6	2	Agarivorans gilvus
680646	1643	306	3875	927	4364	2172	30	192	1715	2391	1443	60	1178	247	2915	641	3868	1766	32	163	1839	1004	Rothia mucilaginosa DY-18
68170	0	2	3	2	2	6	7	2	5	0	0	0	2	0	10	1	2	2	7	2	0	0	Lechevalieria aerocolonigenes
682795	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Granulicella mallensis MP5ACTX8
683125	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	2	0	0	3	0	Sphingobacterium wenxiniae
683837	0	0	2	0	8	4	2	2	0	0	0	0	0	4	0	0	0	2	0	2	0	0	Listeria seeligeri serovar 1/2b str. SLCC3954
684063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	Paenibacillus algorifonticola
684065	71	0	0	0	18	0	10	38	0	42	1	0	85	3	0	2	0	8	0	0	25	0	Algoriella xinjiangensis
685035	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Citromicrobium bathyomarinum JL354
685038	104485	6425	242387	1671	549566	7483	26154	244158	1098	271810	2691	550	174751	275180	4371	279404	1571	295068	2339	416859	200529	1327	Escherichia coli O83:H1 str. NRG 857C
68570	1	0	2	1	1	0	0	5	2	0	0	1	1	1	4	1	0	0	4	1	0	2	Streptomyces albulus
685727	0	0	0	0	0	2	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	Rhodococcus equi 103S
685778	3	1	0	2	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Sphingomonas sp. PR090111-T3T-6A
685782	4	0	76	0	112	0	2	8	0	5	0	0	10	55	0	17	0	9	0	4	3	0	Bartonella rochalimae ATCC BAA-1498
686578	33	6	11	0	73	0	44	26	0	271	0	0	425	140	0	33	2	83	0	29	197	0	Pseudomonas sp. S9
686597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	Martelella sp. AD-3
686831	21	1	3	1	14	0	16	22	0	27	1	0	63	23	28	19	4	35	0	30	30	0	Chromobacterium piscinae
687412	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Pseudorhodobacter aquimaris
687436	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	Paenibacillus ihumii
688246	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	2	Prevotella multisaccharivorax DSM 17128
68895	21	0	7	0	17	3	9	15	2	38	42	0	86	46	0	22	0	26	0	17	32	0	Cupriavidus basilensis
69	1	0	2	0	6	0	2	0	2	3	0	0	21	2	0	0	0	2	2	0	3	0	Lysobacter enzymogenes
690417	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	2	0	1	0	0	0	0	Paracoccus sphaerophysae
690566	0	0	1	0	1	2	0	0	0	2	0	0	2	0	0	1	0	3	0	1	0	0	Sphingobium chlorophenolicum L-1
690879	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Terrimicrobium sacchariphilum
69222	1366	680	4068	533	2623	734	7684	2103	15	2404	834	28	2370	3349	281	2278	81	2703	364	2100	1639	72	Erwinia mallotivora
692420	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacillus amyloliquefaciens DSM 7
69279	0	0	0	1	6	0	0	0	0	10	0	0	4	3	0	11	0	0	0	3	0	0	Aquamicrobium defluvii
69370	1	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	1	0	0	2	0	0	Microbacterium trichothecenolyticum
693746	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	2	0	0	0	0	0	0	Oscillibacter valericigenes Sjm18-20
69395	1	2	3	0	7	0	0	1	0	1	0	2	7	2	4	1	1	3	0	0	3	0	Caulobacter henricii
693973	162	1	67	5	174	2	133	251	0	274	0	2	572	302	3	285	0	384	4	311	405	0	Shewanella baltica OS678
693978	1	0	0	0	0	0	0	0	0	2	0	0	9	0	0	2	0	0	0	0	4	0	Riemerella anatipestifer ATCC 11845 = DSM 15868
694055	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	Ornithinibacillus contaminans
694427	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	5	0	3	0	0	Paludibacter propionicigenes WB4
697282	0	0	0	0	0	0	2	0	2	3	0	0	5	1	3	0	0	1	0	0	0	0	Methylobacter tundripaludum SV96
697329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	Ruminococcus albus 7 = DSM 20455
698737	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Staphylococcus lugdunensis HKU09-01
698738	7	0	6	0	13	0	2	16	0	18	1	0	20	9	0	0	0	8	0	3	18	0	Oleispira antarctica RB-8
698758	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Amphibacillus xylanus NBRC 15112
698759	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	Streptomyces ipomoeae 91-03
698760	1	0	5	2	2	0	0	2	0	0	2	0	0	5	2	1	4	4	2	1	1	0	Streptomyces turgidiscabies Car8
698761	0	0	0	0	1	0	0	2	0	2	0	0	4	0	2	0	0	1	0	4	2	0	Rhizobium tropici CIAT 899
698827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Desulfonatronovibrio magnus
699218	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	Megasphaera genomosp. type_1 str. 28L
699246	16	0	0	0	12	0	0	4	0	3	0	0	7	8	0	2	0	2	0	4	18	0	Mageeibacillus indolicus UPII9-5
699248	44	0	0	0	39	2	6	28	0	35	0	0	48	56	0	23	0	24	0	29	28	1	Streptococcus ratti FA-1 = DSM 20564
69960	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	Rhodospira trueperi
69974	2	0	3	0	10	0	6	7	0	13	0	0	6	5	0	5	0	3	1	7	0	0	Mesorhizobium plurifarium
700508	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	Mycobacterium neoaurum VKM Ac-1815D
700597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	1	0	1	Streptomyces zinciresistens K42
700598	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Niastella koreensis GR20-10
701347	21683	41981	44419	6624	62463	78596	12966	39693	3447	48971	59805	7372	48414	62658	44096	50238	12361	53374	8764	43145	34111	3059	Enterobacter lignolyticus SCF1
701521	275	0	15	0	347	0	28	99	0	106	2	0	94	126	0	73	2	164	0	155	343	0	Pediococcus claussenii ATCC BAA-344
702383	2	0	2	0	0	2	2	1	0	0	0	2	0	4	1	0	2	2	0	0	3	2	Jiangella muralis
702450	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	Turicibacter sanguinis PC909
702456	85	0	7	0	89	0	8	43	0	36	0	0	8	35	0	20	0	23	0	12	22	0	Listeria innocua FSL S4-378
702459	16	0	0	0	4	0	0	2	0	4	0	0	2	8	0	29	0	26	0	14	8	0	Bifidobacterium bifidum PRL2010
70255	2	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Staphylococcus condimenti
703	698	214	167	183	757	664	464	1056	251	1113	342	51	1489	1256	228	1469	197	1616	65	2015	1311	63	Plesiomonas shigelloides
70584	115	2	204	0	251	2	43	193	2	275	0	0	393	298	7	240	2	219	17	174	252	8	Aquabacterium parvum
706191	1103	847	1731	1081	2265	1481	1150	1456	882	1689	329	57	1855	1997	1846	1842	1479	1899	2394	1654	1382	1421	Pantoea ananatis LMG 20103
706433	121	2	26	4	26	8	2	5	0	0	19	9	85	3	10	3	19	9	0	0	0	11	Solobacterium moorei F0204
706434	0	8	2	0	4	6	0	1	0	4	12	0	0	4	2	0	2	0	0	0	6	12	Megasphaera micronuciformis F0359
706436	2	0	0	4	4	0	0	0	0	0	65	0	0	0	0	1	1	2	0	0	0	52	Capnocytophaga sp. oral taxon 329 str. F0087
706570	106	0	30	0	159	0	154	89	2	582	2	0	697	306	4	137	5	195	2	52	336	2	Pseudomonas flexibilis
706587	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	Desulfomonile tiedjei DSM 6799
708132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Oligoflexus tunisiensis
709015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Pontibacter actiniarum DSM 19842
709032	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sulfuricurvum kujiense DSM 16994
709323	79	0	1	0	59	0	19	105	0	134	0	0	120	85	0	35	0	27	0	19	68	0	Fructobacillus tropaeoli
709839	2	0	0	0	2	0	2	0	0	0	0	0	15	5	1	2	0	4	0	2	6	0	Herbaspirillum sp. TSA66
709991	15	1	2	0	2	0	8	14	0	10	0	0	27	2	0	14	0	76	0	2	58	0	Odoribacter splanchnicus DSM 20712
710421	1	1	0	0	0	0	4	2	2	1	0	0	0	1	6	4	0	3	0	1	1	0	Mycobacterium chubuense NBB4
710685	0	5	7	3	2	0	0	2	2	0	2	0	5	3	2	7	0	0	0	6	2	4	Mycobacterium rhodesiae NBB3
710696	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	Intrasporangium calvum DSM 43043
712357	0	1	0	5	1	8	0	0	0	2	147	0	0	1	0	7	4	6	1	2	2	122	Leptotrichia sp. oral taxon 212
713585	0	0	0	0	0	0	0	0	0	2	0	0	5	3	0	0	0	3	0	0	4	0	Thioalkalivibrio paradoxus ARh 1
713586	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0	3	0	3	0	4	0	0	Thioalkalivibrio thiocyanodenitrificans ARhD 1
714	3	1	16	2	23	6	6	10	2	15	6	4	8	16	0	11	0	3	3	4	8	4	Aggregatibacter actinomycetemcomitans
