Subsystem 3	FAME000001	FAME000005	FAME000004	FAME000003	FAME000002	FAME000006	FAME000007	FAME000008	FAME000009	FAME000010	FAME000011	FAME000012	FAME000013	FAME000014	FAME000016	FAME000015	FAME000017	FAME000018	FAME000019	FAME000020	FAME000022	FAME000023
Transport of Zinc	0.1218256255590006	0.1072557539326389	0.0767430999969492	0.094020042389112	0.1208369718754795	0.0873239875161176	0.0941060513554003	0.1088632723404904	0.0795350841614276	0.1112862892388563	0.1343902373489092	0.1482633090480782	0.1112677697034934	0.1047455976144787	0.089361602647012	0.0787103534788886	0.0776338224527928	0.091633368955107	0.0958068501654068	0.0938891013264215	0.1008681778136046	0.0752316566636663
Transposase in enterics	0.0692130638866102	0.0834117282477073	0.0003097697143782	0.0907506972124243	0.0022150517996854	0.0003525419600273	0.033894739082765	0.0733760756821657	0.0002204332836623	0.0754173122066286	0.0005021351702142	0.0003446020501065	0.0630524475204612	0.062227347917454	0.0650995403798987	0.013880309099798	0.0005206434703568	0.063814759180291	0.0001560319210104	0.0671766060302993	0.0640208359056798	0.0005419306822485
Trehalose Biosynthesis	0.1887046580215352	0.1961974926833589	0.2619806957146177	0.1848282851700413	0.1400213098665308	0.2381311826039537	0.2282154475415513	0.1864334340515958	0.2668528593136003	0.1936886535322367	0.3236580366114661	0.2262714494674404	0.1882669650293187	0.1884184492712029	0.1745125902171495	0.244707559731123	0.2627346841523309	0.1757105134228278	0.1789062006305256	0.1678914081628406	0.17266284568822	0.2454184185670776
Trehalose Uptake and Utilization	0.4834041226944802	0.4912375175496941	0.5762899444526631	0.4760478080212878	0.4990584919624871	0.5461933560934646	0.5263699507317401	0.4678356217448747	0.560467696971837	0.4604252717855915	0.5505216584143069	0.3650627968315898	0.4404365474444722	0.471211068529465	0.4725718795617425	0.5788377080782977	0.5524442351492358	0.4684869264616849	0.5486719473069803	0.4696101784361832	0.4534054499358182	0.5335667941517559
Triacylglycerol metabolism	0.0697837765431643	0.0735427190664989	0.0918842681573161	0.0811306197563559	0.0711349092451689	0.0720442357285194	0.0642956907542907	0.0789689369033765	0.0729174932914803	0.0785075915277803	0.0702226983772172	0.1237236227232429	0.0799757292048227	0.0781545652250392	0.0728062125544891	0.0692633740489066	0.1031514064941191	0.0722139517581352	0.0737413360025193	0.0752691915063724	0.0784695746595586	0.0635828840189696
Tricarballylate Utilization	0.0392557459673211	0.0465613081630837	0.0002534479481276	0.050339293903319	0.0002115431480328	0.0177477728285077	0.0238344989453382	0.0403499670817131	0.0001377708022889	0.0474916340657937	0.027869931174133	0.0001378408200426	0.0434191926993397	0.0390487967351766	0.0373592893036451	0.0002131788086999	0.0002335111910238	0.0374077709839395	9.751995063150015e-05	0.0353182850786058	0.0349154260579784	0.0002682283174765
Tricarboxylate transport system	0.0510413239615378	0.0552349280738543	0.0006336198703191	0.067336162273481	0.0005077035552787	0.1272106874926737	0.0344976139348487	0.0557261210777604	0.0004408665673247	0.0662635253870367	0.0005288140786886	0.0001723010250532	0.0743011455716945	0.0570251657059092	0.0635913342309475	0.0005211037545999	0.0003762124744272	0.0649302543494321	0.0004485917729049	0.0638326801860691	0.0632917208943269	0.0006705707936914
Tryptophan catabolism	4.829565829276296e-05	2.496138750701416e-05	2.154734239132405e-05	7.847122977914113e-06	1.9231195275710726e-06	0.0001345777032427	1.4666433913962732e-05	4.0753124823873176e-05	2.129185126284223e-05	2.118752418831807e-05	5.3054647534285886e-05		2.8574629808477344e-05	1.8936634370026344e-05	0.0001255541721785	7.357181108332272e-06	4.717397798461205e-06	0.0001413606035027	0.0002005364802985	8.952356356557279e-05	4.650405905636326e-05	8.693433164967416e-06
Tryptophan synthesis	0.2530626375484782	0.2250534017849068	0.1652513476155944	0.1818693688391583	0.1802171335282915	0.1860078927831827	0.2086376541178723	0.231452064591174	0.1679219423699223	0.2365487824561834	0.173979831888575	0.2309235771438785	0.2565983135909278	0.2313726219099411	0.2063123161530876	0.1886541658613244	0.1754953356139592	0.2094203252452736	0.1881517420833953	0.2091901486166614	0.2290805281301978	0.1863324644013124
Twin-arginine translocation system	0.0410740200072123	0.0419517719367884	0.0550967678346392	0.0497429125569975	0.0493177592447176	0.0454927861133903	0.047696735462184	0.0451615526859184	0.0563161116156583	0.0436311812270251	0.0522001428846112	0.0462800553293051	0.044807591351276	0.0458925287668193	0.0477802386583269	0.0509063099664093	0.0550567497058407	0.0491205907671413	0.056233254199144	0.0484811239873556	0.0481115106854117	0.0482747107572711
Two cell division clusters relating to chromosome partitioning	0.0982521054378611	0.048666455613953	0.0079458613726888	0.0106843810759619	0.0014505815865107	0.0474055405775016	0.0373826044080684	0.0701447262894552	0.0013500226521441	0.068324954229653	0.0123732966231552	0.0033053079972716	0.0891160306335852	0.0671998887178854	0.0567000111476995	0.0098267535299252	0.0097054169839608	0.0633732064746954	0.0095667071569501	0.0685794968355032	0.0851822635690562	0.0096338670693667
Two partner secretion pathway (TPS)	0.0778663999274461	0.1020865279286863	0.3417041558423271	0.1159020063837914	0.3105453413121767	0.1297840229750321	0.1762801919503348	0.0839527293094292	0.3271092158747232	0.0862801904677541	0.3708987609743212	0.3293361792867978	0.0760802792728186	0.0972240797388073	0.0918926996603092	0.1462406627681789	0.3863572383928719	0.0879877443578531	0.4812902123516428	0.0820131016813274	0.080456056684724	0.2788999726790299
Two-component Response Regulator of Virulence ResDE	0.0002466528262808	0.0001553153000436		4.708273786748468e-05		0.013269619622553	2.3775061292108005e-05	4.59218138259254e-05		4.032074470058248e-05	5.716908958796521e-05		7.14033592424389e-05	8.011653002703454e-05	3.717342219268175e-05		2.594568789153663e-05	2.2655357414316875e-05	5.851197037890011e-05	2.617300197265916e-05	5.6554648403285526e-05	
Two-component regulatory systems in Campylobacter	0.0412890506762783	0.0337422489344806	0.093372101482437	0.0384299769305029	0.025208891807244	0.0655284770249721	0.0676004242738902	0.0443451648845674	0.0954430194657313	0.0441671369719669	0.1003079317728864	0.062223643514233	0.0504724561938407	0.0464515641096755	0.047226767705679	0.0803526198570265	0.0898845114189161	0.045521220857941	0.0257030083214427	0.044861615922885	0.0457197203466881	0.119955535408631
Type 1 pili (mannose-sensitive fimbriae)	0.1893408285435251	0.2504200354370348	0.0404390281679233	0.2600641183187109	0.1157141019739514	0.3656242673777984	0.1173933276399986	0.2189679643814083	0.0408352657984534	0.2135593412392595	0.234993542751331	0.080964251672526	0.1827668151142504	0.1966202076250142	0.1890165258991776	0.0720189075391396	0.0387888033978472	0.1861534080340882	0.1422425999911061	0.1859744466002273	0.1905326104706689	0.0342374288093306
Type 4 conjugative transfer system, IncI1 type	0.0582100670022915	0.101775897328599	0.00191494005252	0.1977631932893915	0.0598667108932874	0.0003846266557261	0.0183305722562152	0.0593003689205449	0.0018736829111301	0.0554627351335243	0.0012005508813472	0.065681150750302	0.0425207004288723	0.0589604249978956	0.0454135307787262	0.0019186092782997	0.0019459265918652	0.0392843897564254	0.000780159605052	0.0551628732826257	0.0418363011563304	0.0015710515737913
Type 4 secretion and conjugative transfer	0.514463774436707	0.6413701687903641	0.0089692412754063	0.2804156753570588	0.022893669575996	0.1542444467237134	0.2606355623351463	0.5076282765915747	0.0139286281114157	0.5653379885390659	0.0169395188509673	0.4278272741189081	0.4979209126872582	0.41843816183672	0.398705329559047	0.1786241029119909	0.1401095974685079	0.4421576881849015	0.1497557536987583	0.3639531138005906	0.4933828312183856	0.004722734304141
Type I Restriction-Modification	0.2355629357454208	0.171517089527363	0.0691725159167658	0.0968450066611611	0.1463455498091034	0.0840775553862383	0.0858319337747252	0.1874358967013726	0.0221948762487545	0.1823738298764807	0.0030251976573631	0.0974879199751335	0.182505994510351	0.1588977845536185	0.1587057304812892	0.1161311299171665	0.0033210480501166	0.1607265452294198	0.2324095463449912	0.1803494322596033	0.2003530895215311	0.080104471097824
Type III secretion system	4.743323582324933e-05	5.5469750015587024e-05		0.000180483828492			0.0001307628371065	0.0003252795146003		0.0001860957447719			0.000431395295423	0.000269725651091	0.0012277555274194			0.0004417794695791		0.000696856177522	0.0004701105148523	
Type III secretion system orphans	0.0559522449771049	0.0692317949944541	0.0938179821319196	0.0918662687024405	0.0909635536541117	0.0673737691947016	0.0797296680430841	0.0675127199597479	0.0951996243816846	0.0647303032231658	0.0932570773903682	0.0406975021175796	0.0587054618571585	0.0677928273415426	0.0726988226681546	0.1011059716595354	0.094740679335946	0.0702202803056751	0.0901181863785693	0.0679516563715163	0.059643946072315	0.0893966663818337
Type III secretion systems, extended	0.0014799169576853	0.001926649317208	0.0016896529875176	0.0013523208598605	0.0012692588881969	0.0019597643887	0.004336967430702	0.0062007204724395	0.0017634662692989	0.0042295427325662	0.0020009181355787		0.006744642308442	0.0057621588762777	0.0153619167211257	0.0029845033217995	0.001790252464516	0.0093642143979176	1.950399012630004e-05	0.0137942625813402	0.0061962686656849	0.0010729132699062
Type IV pilus	0.090466880913106	0.0411117750223857	0.0074814079502866	0.0086616543430216	0.0072890717373841	0.0122225803930762	0.0538754776409814	0.0988403262306062	0.006399453766323	0.0947723891598532	0.0062314307650882	0.0144991312582316	0.1231197072897493	0.0843407312988029	0.1126005675307673	0.0097805647880402	0.0066183125529994	0.1157900213874126	0.0003218158370839	0.1186836896868567	0.141769341125891	0.0071240163844074
Type VI secretion systems	0.4321389138598551	0.5405279374135565	0.160271564782939	0.5445261377278352	0.0720022361521046	0.7210015922322608	0.4838312148168732	0.5497290128254073	0.3774309198827855	0.5528422795967862	1.5230131311681945	0.6845318707503344	0.5469455666011294	0.5297881804403706	0.5542214427368697	0.2478243128694272	0.4474333876895459	0.5264477455745569	0.7917869087657993	0.5375169044876573	0.4901325098976584	0.4128225397619751
UDP-D-galacturonate biosynthesis in plants	1.8973294329299732e-05									1.240638298479461e-05								5.6638393535792186e-05			0.0001131092968065	
UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	0.1841547947601823	0.1635078123226133	0.1674183275720848	0.1482980688858108	0.1466311330589478	0.1673138162778863	0.1575858612563495	0.163142856282733	0.1718805567556908	0.1610181025256045	0.1391776721928219	0.1225094748333684	0.1607501843198382	0.1681816880531521	0.148772785552392	0.1618307448688629	0.1710906226662377	0.1498363037150032	0.1634837455046543	0.1590020775256524	0.1551484877640469	0.1547006821046123
Ubiquinone Biosynthesis	0.2189986625273081	0.2508353553850174	0.3283442976390789	0.2902673085324292	0.2329870251118238	0.256179559247507	0.293686067539349	0.254989551463155	0.345599161895161	0.2577728298365463	0.2858640959523831	0.1430307730615323	0.2574526995186917	0.2654877367518061	0.2689229702690939	0.325609049224619	0.3272784128602644	0.2701469319678062	0.1896592766853001	0.2595873558730537	0.2656880771232154	0.3444245012736926
Ubiquinone Menaquinone-cytochrome c reductase complexes	0.0267586694357557	0.0146994837541305	0.0005632176625058	0.0134761258607378	0.0006346294440984	0.0152583836400578	0.0153468020640557	0.0236624901797476	0.0001928791232045	0.0264359344100998	8.57536343819478e-05	0.00035608878511	0.031254837081732	0.0226711976303168	0.0349223649599026	0.0006711184718332	0.0003502667865357	0.0350893727418744	0.000390079802526	0.0370936870457511	0.0376536136181708	0.0003193194255673
Ubiquinone biosynthesis -- gjo	0.1338924826416492	0.1354256094329286	0.1655095113941503	0.1410996725467823	0.1675126579360996	0.1252025613169896	0.146312755557379	0.1482473384561037	0.1657489469237239	0.1434286084271626	0.1551855617449715	0.2906647731276301	0.1455017475226888	0.1465346467316801	0.1544924082686705	0.170271572958526	0.1640818892859195	0.1530172552444015	0.2336179114094588	0.1497515628060935	0.1515167704225654	0.1456133074235727
Universal GTPases	0.5062250806483967	0.4514964088549261	0.4500532207166204	0.4196842778078234	0.4516011036024705	0.4661305703708051	0.4397682710440316	0.458737660022001	0.4557179973909094	0.4522832186374053	0.458146414230835	0.4192704223235968	0.4716074005751008	0.4763615779692067	0.4290120831048393	0.4294352877566522	0.4634254448496295	0.4405971745798931	0.4571484984398114	0.4575102438325464	0.4679364711311017	0.4225713618245446
Universal stress protein family	0.1046187449317587	0.1017869912786021	0.0911567786765792	0.1003333143956098	0.0841941729170615	0.0822368421052631	0.1024705141689855	0.098655363369363	0.0917002460035445	0.0981624037714411	0.1170822954761527	0.0692994722764204	0.0964004852572293	0.0968128148846685	0.0907465191427016	0.0930170201960865	0.0879558819523091	0.0921166832466124	0.1150345337649176	0.0961203497445907	0.0917351743756543	0.0865611098827957
Unknown carbohydrate utilization ( cluster Ydj )	0.206451689307368	0.2374125662055605	0.1915808346416409	0.2611720287269627	0.1904915634689319	0.1579859119348624	0.2118649837943111	0.2214264862056524	0.1890215407404794	0.2206556314132466	0.1794442440350247	0.2475069764685044	0.2036851777045824	0.2053800464711763	0.2276501735134115	0.3614407223950812	0.1787809245572908	0.2190047760566937	0.2242942611199399	0.2261623207891164	0.2070485909879123	0.1649607801845764
Unknown carbohydrate utilization ( cluster Yeg )	0.2645636834089402	0.2374792692824583	0.0139790623833962	0.1616936587773207	0.1191356548612507	0.083539961371585	0.0823942791145794	0.1728982345475916	0.013150223078483	0.1761298996938559	0.1145397002167279	0.0113115622947463	0.1613428408569719	0.1522837577882085	0.1326340453699353	0.0133876291863579	0.0138783484531828	0.1308476194924172	0.1077780742384276	0.1594543228686036	0.149347956239597	0.0131661785549927
Unknown carbohydrate utilization containing Fructose-bisphosphate aldolase	0.0026562612061019	0.0084092141023629	5.63217662505896e-05	0.0046611910488809	8.461725921312718e-05	5.494666510373928e-05	0.001331403432358	0.0040105050741308		0.00452832978945	5.716908958796521e-05	3.446020501065165e-05	0.0030703444474248	0.0033435298531282	0.0043864638187364	2.3686534299996584e-05		0.0045877098763991	3.900798025260008e-05	0.0064516449862604	0.0053585529362113	7.663666213616266e-05
Unknown sugar utilization (cluster yphABCDEFG)	0.0604624370087413	0.0820808978341777	0.0117323054489083	0.0949722156304534	0.0156715064858349	0.0084220377746242	0.0407891977254737	0.0675153666506969	0.0113798682690696	0.0702689768603994	0.0122799204434949	0.0002412214350745	0.0582067795950721	0.0629903918913564	0.0696458875010185	0.097020044492786	0.0123896425390507	0.0716591346291956	0.0132432092957577	0.0689927192357673	0.0719758844819507	0.0161192446026395
Unsaturated Fatty Acid Metabolism	0.059653460368393	0.062578964490918	0.063195837821474	0.0681849594089253	0.0556118730425207	0.0601400407337943	0.057061137728613	0.0608377656448457	0.0625945566939709	0.0582549097802807	0.0633047621279935	0.0254729835438737	0.0568479978294917	0.0603139411709401	0.0538700712895369	0.0629145933053642	0.0612737689527844	0.053938373889282	0.0638674410010799	0.0550476185989389	0.0543799033595514	0.0574685556582061
Unspecified monosaccharide transport cluster	0.0371835460049895	0.0368688146011934	0.0232172400926493	0.0325999755976897	0.0193129828019047	0.0614269265172953	0.0302568222878021	0.0365079877751467	0.0230163838612605	0.0388458916147543	0.0205047148573235	0.0160961156161539	0.0390742132854382	0.0348096149439842	0.0360350008893888	0.0211243280468598	0.0368321278781412	0.0379975654552921	0.0049730995395609	0.0367125582836922	0.0392661953577319	0.0181144436077059
Uptake of selenate and selenite	0.0883646399014198	0.1046993380535872	0.1093792167989054	0.1232612998832451	0.1345555450254077	0.1203133547259014	0.1029380903743969	0.0985676016807179	0.1108343142614455	0.0962882128485382	0.0902009131428115	0.0411552485074711	0.088568065662106	0.0992617101524949	0.1011538382425794	0.1011138671709687	0.1094129658386099	0.0972943763890095	0.1155725188259013	0.0993655838808507	0.0864930297574064	0.1065888242543795
Uracil-DNA glycosylase	0.0233656119665326	0.0220048498311833	0.0244577269943185	0.0220347213219828	0.0169234518426254	0.0228852860157074	0.0242505625179501	0.0222644260699361	0.0261075670337615	0.0221453936278583	0.0239538485373574	0.0191426438834169	0.0234500532312043	0.0227050246096615	0.0221181862046456	0.0280803864126459	0.0270354067829811	0.0206277029257355	0.0129408974488	0.0211608720948949	0.0222825314708944	0.0263821709403739
Urea decomposition	0.1913526301855752	0.2181521724579675	0.4097596233951228	0.2414899782299882	0.3231660055238146	0.1699469825733598	0.3324561920720631	0.2348280832709434	0.4188581408950766	0.2419166699056187	0.2079811479210173	0.417547986409814	0.2553801212798523	0.2436575634551913	0.2163786428611375	0.5879471543945151	0.3903746192856396	0.2244394517071227	0.2129998255043016	0.1895407362273519	0.2265311253725326	0.3813089056527329
Urease subunits	0.0423420685115539	0.0547161010120419	0.0877821661820647	0.0555000851151272	0.0813594947334217	0.0683536513890516	0.0723237364505925	0.0494654471261593	0.0933626803511648	0.0556488308782962	0.0842958225974547	0.0005341331776651	0.0540285418267787	0.0551967284539589	0.0463759093754923	0.142964025523346	0.0883666886772585	0.049977718455983	0.0894648027093382	0.041176675353486	0.049822288799611	0.082959186762396
Utilization of glutathione as a sulphur source	0.0417267013321402	0.0624528632592159	0.0584056716018614	0.0667580908807746	0.239794030308774	0.147287719228472	0.0569544612928869	0.0579380217770424	0.0592689991447188	0.0592310262701201	0.175485829048578	0.1952106616329824	0.0557535563151437	0.063985206592096	0.0574590176886602	0.0599692291616698	0.0602866590794061	0.0593925567894562	0.2018546882892729	0.0502826989564736	0.0501228026962158	0.0533518896237919
V-Type ATP synthase	0.0011004510710993	0.0003106306000872	5.63217662505896e-05	0.0001255539676466	0.0001692345184262	9.15777751728988e-05	0.0001664254290447	0.0002143017978543	0.0004408665673247	0.0001116574468631	0.0001429227239699	0.0001723010250532	0.0001904089579798	0.0002029618760684	0.0002106493924251	0.0002368653429999	0.0002594568789153	0.0002831919676789	1.950399012630004e-05	9.160550690430704e-05	0.0003676052146213	0.0002299099864084
VC0266	0.0096194602249549	0.0040825736011472	2.81608831252948e-05	0.0004394388867631	4.230862960656359e-05	9.15777751728988e-05	0.0025439315582555	0.0059851430686456	5.510832091559167e-05	0.0052603063855529	8.57536343819478e-05	3.446020501065165e-05	0.0067476174484104	0.0061422673020726	0.0054149284994006	0.0001184326714999	0.0001037827515661	0.0058450822128937	3.900798025260008e-05	0.006791894011905	0.0063765366074704	3.831833106808133e-05
Valine degradation	0.0405544919203413	0.0277246791086715	0.0184960822593616	0.0184771203297944	0.0194741376353707	0.073815862256468	0.0298055618468552	0.0349964494180293	0.0194553734264512	0.0394723158708346	0.0219777603892999	0.0112438452569635	0.0497137146259015	0.0361375712256738	0.0468350191747403	0.0194754478961622	0.0193120852673209	0.0479258745198998	0.0166545908542054	0.0473616348373037	0.0534747905942926	0.0172685083913004
Vanillate and syringate utilization	9.486647164649868e-05	0.0001442213500405		3.138849191165645e-05			0.000237750612921	0.0001071508989271		0.0003101595746198			0.0007616358319193	0.0004379703641477	0.0001734759702325	7.105960289998975e-05	2.594568789153663e-05	9.06214296572675e-05	1.950399012630004e-05	7.851900591797746e-05	0.0002544959178147	3.831833106808133e-05
Vibrio Core Oligosaccharide Biosynthesis	0.041561001228331	0.0161703566253772	0.0001126435325011	0.0011822998620057	0.0001692345184262	0.0001007355526901	0.0186951231960275	0.031902904549622	0.0001102166418311	0.0269377726018347	0.0001143381791759	0.0009476556377929	0.0350778919411709	0.0274149863915842	0.0496647246444837	0.0003276637244832	0.0002594568789153	0.0513710229369635	0.0001657839160735	0.0566900679477304	0.053265053021161	0.0003831833106808
Vibrio Polysaccharide (VPS) Biosynthesis	0.0009761759932424	0.0005609840718243	0.0005109188795589	0.0002184115895519	1.4102876535521197e-05	1.678925878169811e-05	0.0006653054651574	0.0011990695832324	0.000795396765215	0.0008676197167366	7.146136198495651e-06	0.0002412214350745	0.0012426167934829	0.0009571254787229	0.0011558869111802	0.0006395364260999	0.0005500485833005	0.0015332013130138	1.6578391607355033e-05	0.0016918664691826	0.0016111005463885	0.0005460362177201
Vibrio pathogenicity island	0.0025068465132587	0.0024536119423561	0.0001408044156264	0.0023384426474184	6.346294440984538e-05	9.15777751728988e-05	0.001545378983987	0.0025563143029765	2.7554160457795834e-05	0.0031925758880871	5.716908958796521e-05	0.0453151695890069	0.0035860353752869	0.002889536182975	0.0077444629568086		5.189137578307326e-05	0.0068872286539523	5.851197037890011e-05	0.0080089386036337	0.0066027552010835	
Vibrioferrin synthesis	0.0002087062376222	0.0001331274000374	2.81608831252948e-05	4.708273786748468e-05		7.326222013831904e-05	9.510024516843202e-05	0.0001377654414777		0.0003101595746198		1.7230102505325824e-05	0.0003867681958965	0.0001709152640576	0.0001239114073089		0.0001383770020881	0.000147259823193		0.0001177785088769	0.0003393278904197	7.663666213616266e-05
VieSAB signal transduction system of Vibrio	0.0007731617439189	0.0003771943001059	0.0002252870650023	0.0001726367055141	4.230862960656359e-05		0.0004279511032579	0.0006352517579253	5.510832091559167e-05	0.0006761478726713	0.0010004590677893		0.0007616358319193	0.0005608157101892	0.0008364019993353		0.000389185318373	0.0009288696539869		0.0007590170572071	0.0008695277192005	0.0001149549932042
WhiB and WhiB-type regulatory proteins_	0.1386679027135483	0.1164077079877096	0.1095007779443963	0.0974793157685425	0.1419912866787613	0.0785234069304664	0.1106039626370161	0.1121647956333866	0.1163382578128903	0.1139557293110834	0.0953961541591179	0.0861160523216185	0.1155893446829749	0.1182487936587002	0.1055849101679455	0.1115998959055772	0.1112646230978026	0.107733776290879	0.1895820346926574	0.1127836095588327	0.1120901349134697	0.1332839282318095
Widespread colonization island	0.0041741247524459	0.0043377344512189	5.63217662505896e-05	0.0010829029709521	0.0010154071105575	0.0001098933302074	0.0045885868293768	0.0039033541752036	0.0001377708022889	0.0088829702171129	0.0010290436125833	0.0003790622551171	0.0163989715060134	0.0078621021466529	0.0031349586049161	0.0004263576173999	0.0002854025668069	0.0048255911292494	0.0003120638420208	0.0040437288047758	0.0095577355801552	7.663666213616266e-05
Xanthine Metabolism in Bacteria	0.0749128904435179	0.0683304115567013	0.054679048068281	0.0577783664863812	0.0545922350690024	0.0796421384753637	0.0610880387349641	0.0694720506829869	0.0560267929308518	0.0691118241472959	0.0528909360504659	0.0714589784570878	0.0727649816346597	0.0675587090371308	0.0718675836441236	0.0538454140974675	0.0559389030941533	0.0720817955065516	0.056958152498838	0.0738111371881452	0.0765467166138468	0.0494498062433587
Xanthosine utilization (xap region)	0.0421681466468686	0.0577024074537144	0.0382002379594624	0.0715500673126208	0.1175333730470336	0.0866692064236314	0.0431339049492069	0.0575629936307974	0.0398570931022016	0.0529845601323115	0.0342299923907941	0.0003273719476011	0.0502154041005679	0.057759567231157	0.0617698365435061	0.0370338963780446	0.0378417857898061	0.0589718953494668	0.0335078550369834	0.0593080224700456	0.0510924119450015	0.0383949677302174
Xylose utilization	0.519507772030556	0.5790762703885539	0.781417571921722	0.6206351219198527	0.542919848275613	0.6547398824873982	0.6526733788419705	0.5133586811540803	0.8150796205020585	0.5180810418847344	0.7638266778032051	0.5353347721945791	0.4813726883261614	0.5551600172795332	0.4994238945636182	0.7128205893462386	0.8290144573697206	0.4966931431198155	0.6426792293167335	0.5002271380354526	0.4825805791808671	0.7472745129069552
YcfH	0.0556866188564947	0.0551036496654841	0.0562091227180884	0.0552829813794049	0.0595493961712382	0.0627216182159183	0.0534582253153048	0.0561317637665561	0.0547638939098692	0.0547059457714518	0.0519667024354603	0.0502774391105407	0.0554268576119432	0.0550026684145601	0.0550786205488234	0.0528565012904423	0.0540967592538538	0.0557265153998659	0.0610377371002559	0.0566056600163685	0.0558477152982444	0.0543545526200733
YebC	0.1329226988416151	0.1179021951239641	0.0942268178101494	0.1106181149872363	0.1062485534478066	0.1069834464013597	0.1059541833284562	0.1157904989900493	0.0914598031509783	0.1157698822020435	0.0965102367924635	0.1752634129866203	0.1202774002372384	0.1173262454569861	0.1163203732268235	0.0946038770029109	0.094548465031483	0.113032244064828	0.1189099998220494	0.1224987318868962	0.1187462972274656	0.088177398375209
YgfZ	0.4451431273871344	0.4181304996902307	0.3873964593180946	0.4115322654931855	0.3360902287618448	0.3061662627390781	0.399164312305687	0.4119539925557619	0.3899971816177212	0.4109144999356839	0.3199429433831823	0.2633857614626904	0.4191518375959503	0.4110919889067716	0.4241276283177346	0.4259665719706335	0.3875349581096488	0.4269070936371898	0.4733151997990692	0.437411935404789	0.433543586551799	0.3764377952497632
YgfZ-Fe-S	0.1384606335039063	0.1353913180267618	0.1330790462683438	0.126122402230168	0.118932507646174	0.091794227934537	0.1363453347323714	0.1321148383820638	0.1379916366415319	0.1333459538424924	0.0986854070469273	0.0794370825953411	0.1357013321373418	0.1309389626997996	0.1314337391565224	0.1332326233936198	0.1310611945955227	0.1337760718265586	0.1692141520664637	0.1338986318113605	0.1384398259206949	0.1383183306140708
YgjD and YeaZ	0.0081019142691076	0.0080324480319288	0.0075263424387973	0.0068980349682139	0.0052223623376584	0.0041877234762007	0.0076729481737175	0.0069914343573606	0.0074973359699317	0.0074158966316109	0.0079892596208654	0.0046282243278829	0.0076769992276612	0.0074582454703556	0.0062191678962319	0.0053802592187805	0.0077340651155484	0.0067467730450938	0.0034156960774758	0.0064833523695846	0.0070499908704128	0.0066253182347762
YjbEFGH Locus Involved in Exopolysaccharide Production	0.0557814853281412	0.076775680996574	0.0007885047275082	0.1174635838563963	0.1461340066610706	0.1227508498417535	0.031704044233026	0.0743499677960524	0.000537306128927	0.0691118241472958	0.1550997400521496	0.0335699830478764	0.0621110054076937	0.0811153161013715	0.0886524163591805	0.0003552980144999	0.000778370636746	0.0829941259944474	0.1640968209276253	0.0895989100864031	0.0658036898609061	0.0007280482902935
YjeE	0.0499687681505535	0.0516778643186881	0.0566467897766607	0.0527810632311553	0.0556318856958901	0.0480003382272496	0.0527472660717376	0.0510528658262347	0.0631514568925568	0.0522234531520336	0.0575480276387321	0.041215225673811	0.0520585127559022	0.0547179791999243	0.0513137101170827	0.05746787474308	0.0594618230103368	0.0505680208748333	0.0657805115437183	0.0499374853693438	0.0500775084822715	0.0509131407309255
YrdC-YciO	0.0518788306352298	0.0470762975666502	0.0422460405183703	0.0458671409528487	0.0448667754124213	0.0590581547834873	0.0471409651008365	0.0526055477333963	0.0443907276285122	0.0518666134425318	0.0428472045512607	0.0517062795475062	0.0543400819127866	0.0501414463156577	0.0492604496488748	0.0452239063782979	0.0466234904212385	0.0495420471501512	0.034374518919167	0.0486770202205547	0.0514574016091448	0.0411114968766239
YrdC-YciO-Sua5 and associated protein families	0.1571561815973896	0.1432891682077885	0.1411990462194275	0.1341635407067385	0.1613066886429287	0.1307977197723965	0.1473113175661956	0.1543389786066059	0.146883664928609	0.1543761498106627	0.1541712342232524	0.1526599662681633	0.1634637331994073	0.153422941630408	0.1485877510507132	0.1350501233720697	0.1467309703541298	0.1496473099019062	0.1203169242307312	0.1524458837218489	0.1551594671594444	0.1475393537291436
Zinc regulated enzymes	0.2179772216747367	0.2264976755903134	0.2621841916200587	0.232930485954688	0.2596444334415149	0.268197245270748	0.2535286398765952	0.2469529242536022	0.2731511827505283	0.245068998896523	0.2623528654794715	0.2211669905761846	0.2490864629661806	0.2432610968447742	0.2585434525619518	0.2366499083308559	0.25782415384162	0.2582891988091445	0.2722534351077538	0.2475404046029533	0.2533671476269206	0.2797611315527247
Zinc resistance	0.0475439133735035	0.0556010284239572	0.0017882160784562	0.0746245700953676	0.0007827096477214	0.0130009914820458	0.0231569096985131	0.0492485941164257	0.0016945808681544	0.0464226173986039	0.0003430145375277	0.0003962923576224	0.0409597436587668	0.0469999172485263	0.0529783221949369	0.0010185209748998	0.0015005256163938	0.0504336575239461	0.0002145438913893	0.053029773621854	0.0463076530457152	0.0010537541043722
acinetobacter siderophore assembly	0.0054105510995719	0.0030672922766952	8.44826493758844e-05	0.0003531205340061	4.230862960656359e-05	0.0005265722072441	0.0031284018150198	0.0123685303116371		0.0104085417781431	5.716908958796521e-05		0.0150928850598705	0.0092555956589232	0.0007031972364782	2.3686534299996584e-05	3.459425052204884e-05	0.0033728163350564	9.751995063150018e-06	0.0008386266048739	0.011286422666349	
